"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","12","http://dx.doi.org/10.1145/2207676.2208399","Interpreting input from children: a designerly approach","9 ","20","179","378","autism; design research; user interfaces","10","81100559491, Christopher Frauenberger, University of Sussex, Brighton, United Kingdom; 81496681371, Judith Good, University of Sussex, Brighton, United Kingdom; 81464647988, Wendy Keay-Bright, University of Edinburgh, Edinburgh, United Kingdom; 81100414120, Helen Pain; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208400","Video kids: augmenting close friendships with asynchronous video conversations in videopal","9 ","14","110","266","asynchronous video; cmc; telepresence","10","81502783005, Kori Inkpen, Microsoft Research, Redmond, Washington, United States; 81416605029, Honglu Du, Pennsylvania State University, University Park, Pennsylvania, United States; 81100432875, Asta Roseway, Microsoft Research, Redmond, Washington, United States; 81416592774, Aaron Hoff, Microsoft Research, Redmond, Washington, United States; 81416608130, Paul Johns, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208401","Interchangeability of computer and paper based questionnaires in gathering computer experience data from young children","0 ","10","72","181","children; questionnaires","4","81418594881, Akiyo Kano, University of Central Lancashire, Preston, Lancashire, United Kingdom; 81338490548, Janet Read, University of Central Lancashire, Preston, Lancashire, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208403","KidCAD: digitally remixing toys through tangible tools","4 ","30","310","670","children's design tools; miscellaneous","10","81377593653, Sean Follmer, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States; 81100363076, Hiroshi Ishii, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208404","ClayVision: the (elastic) image of the city","2 ","22","302","708","augmented reality; information design; urban navigation","10","81314492368, Yuichiro Takeuchi, Sony Computer Science Laboratories, Inc., Shinagawa-ku, Tokyo, Japan; 81100250413, Ken Perlin, New York University, New York, New York, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208405","HoloDesk: direct 3d interactions with a situated see-through display","15 ","67","677","1,483","3d physics interactions; kinect; see-through display","10","81309495440, Otmar Hilliges, Microsoft Research, Cambridge, United Kingdom; 81460641092, David Kim, Newcastle University, Newcastle upon Tyne &#38; Microsoft Research, Cambridge, United Kingdom; 81328488768, Shahram Izadi, Microsoft Research, Cambridge, United Kingdom; 81414605252, Malte Weiss, RWTH Aachen University, Aachen, Germany &#38; Microsoft Research, Cambridge, United Kingdom,; 81350567780, Andrew Wilson, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208406","DisplayStacks: interaction techniques for stacks of flexible thin-film displays","4 ","22","263","535","e ink; organic user interfaces; user interfaces","10","81324489772, Audrey Girouard, Queen's University, Kingston &#38; Carleton University, Ottawa, Ontario, Canada; 81484649968, Aneesh Tarun, Queen's University, Kingston, Ontario, Canada; 81100497077, Roel Vertegaal, Queen's University, Kingston, Ontario, Canada; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208408","Corporate career presences on social network sites: an analysis of hedonic and utilitarian value","0 ","10","129","261","employer branding; human factors; measurement; structural equation modeling; user interfaces","10","81464670897, Franziska Brecht, Humboldt-Universit&#228;t zu Berlin, Berlin, Berlin, Berlin, Berlin, Germany; 81435593281, Andreas Eckhardt, Universit&#228;t Frankfurt, Frankfurt, Frankfurt, Frankfurt, Hessen, Germany; 81502674388, Christian Berger, Humboldt-Universit&#228;t zu Berlin, Berlin, Berlin, Berlin, Berlin, Germany; 81502791535, Oliver Guenther, Humboldt-Universit&#228;t zu Berlin, Berlin, Berlin, Berlin, Berlin, Germany; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208409","Finding and assessing social media information sources in the context of journalism","8 ","33","294","575","computational journalism; news events","10","81309489274, Nicholas Diakopoulos, Rutgers University, New Brunsick, New Jersey, United States; 81343491309, Munmun De Choudhury, Rutgers University &#38; Microsoft Research, New Brunsick, New Jersey, United States; 81100585927, Mor Naaman, Rutgers University, New Brunswick, New Jersey, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208410","Understanding experts' and novices' expertise judgment of twitter users","2 ","5","114","290","expertise judgment; recommendation system","4","81460647108, Q. Vera Liao, University of Illinois at Urbana Champaign, Urbana, Illinois, United States; 81470651602, Claudia Wagner, Palo Alto Research Center, Palo Alto, California, United States; 81502741063, Peter Pirolli, University of Illinois at Urbana-Champaign, Urbana, Illinois, United States; 81100244379, Wai-Tat Fu; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208412","Modeling task performance for a crowd of users from interaction histories","0 ","4","86","195","histories; performance modeling; user interfaces","4","81340489328, Steven Gomez, Brown University, Providence, Rhode Island, United States; 81100589961, David Laidlaw, Brown University, Providence, Rhode Island, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208413","Designing a debugging interaction language for cognitive modelers: an initial case study in natural programming plus","0 ","4","68","160","cognitive model; evaluation abstraction; testing and debugging","10","81435601576, Christopher Bogart, Oregon State University, Corvallis, Oregon, United States; 81100337865, Margaret Burnett, Oregon State University, Corvallis, Oregon, United States; 81100374117, Scott Douglass, Air Force Research Laboratory, Dayton, Ohio, United States; 81502664885, Hannah Adams, Oregon State University, Corvallis, Oregon, United States; 81413594129, Rachel White, Oregon State University, Corvallis, Oregon, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208414","CogTool-Explorer: a model of goal-directed user exploration that considers information layout","6 ","20","146","283","act-r; human performance modeling; miscellaneous","10","81311486654, Leong-Hwee Teo, DSO National Laboratories &#38; Carnegie Mellon University, Singapore, Singapore, Singapore; 81100482886, Bonnie John, IBM Research &#38; HCI Institute, Carnegie Mellon University, Hawthorne, New York, United States; 81100037866, Marilyn Blackmon, University of Colorado, Boulder, Colorado, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208415","Easing the generation of predictive human performance models from legacy systems","2 ","5","87","193","automatic gui testing; testing and debugging","10","81488669260, Amanda Swearngin, University of Nebraska-Lincoln, Lincoln, Nebraska, United States; 81100147227, Myra Cohen, University of Nebraska-Lincoln, Lincoln, Nebraska, United States; 81502744262, Bonnie John, IBM T. J. Watson Research Center, Hawthorne, New York, United States; 81100257325, Rachel Bellamy, IBM T. J. Watson Research Center, Hawthorne, New York, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208417","Understanding agency in interaction design materials","4 ","25","155","340","agency; material interactions; miscellaneous","10","81100187595, Jakob Tholander, Mobile Life, Stockholm University, Stockholm, Stockholm, Sweden; 81100425412, Maria Normark, Stockholm University, Stockholm, Sweden; 81350605248, Chiara Rossitto; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208418","Talking about implications for design in pattern language","1 ","5","115","226","design; firefighting; ubiquitous computing","10","81363603319, Sebastian Denef, Fraunhofer FIT, Sankt Augustin, Germany; 81100605238, David Keyson, TU Delft, Delft, Netherlands; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208419","Your opinion counts!: leveraging social comments for analyzing aesthetic perception of photographs.","1 ","8","93","180","aesthetic value; factorial analysis; photography; user comments","4","81413598006, Jose San pedro, Telefonica Research, Barcelona, Spain &#38; The Pennsylvania State University, University Park, Pennsylvania, United States; 81496659328, Poonam Suryanarayan, The Pennsylvania State University, University Park, Pennsylvania, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208518","Natural use profiles for the pen: an empirical exploration of pressure, tilt, and azimuth","2 ","23","202","401","azimuth; natural use profiles; tilt; user interfaces","4","81387602671, Yizhong Xin, Kochi University of Technology &#38; Shenyang University of Technology, Kami, Kochi, Japan; 81309485662, Xiaojun Bi, University of Toronto, Toronto, Ontario, Canada; 81100597892, Xiangshi Ren, Kochi University of Technology, Kami, Kochi, Japan; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208519","A-coord input: coordinating auxiliary input streams for augmenting contextual pen-based interactions","3 ","13","102","293","dual-channel input; pen roll; pen-based interaction","10","81484647407, Khalad Hasan, University of Manitoba, Winnipeg, Manitoba, Canada; 81311481651, Xing-Dong Yang, University of Alberta, Edmonton, Alberta, Canada; 81100232130, Andrea Bunt, University of Manitoba, Winnipeg, Manitoba, Canada; 81100459517, Pourang Irani, University of Manitoba, Winnipeg, Manitoba, Canada; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208520","Personalized input: improving ten-finger touchscreen typing through automatic adaptation","11 ","16","234","561","adaptive interfaces; touchscreen text input","10","81100170743, Leah Findlater, University of Maryland, College Park, MD &#38; University of Washington, Seattle, WA, United States; 81502652543, Jacob Wobbrock, University of Washington, Seattle, WA, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208521","Bimanual marking menu for near surface interactions","4 ","11","180","484","bimanual marking menu; range camera","4","81100301845, Fran&#231;ois Guimbreti&#232;re, Cornell University, Ithaca, NY, United States; 81502644259, Chau Nguyen, Cornell University, Ithaca, New York, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208523","Group hedonic balance and pair programming performance: affective interaction dynamics as indicators of performance","1 ","11","134","317","affective interaction dynamics; general; systematic observation of behavior; thin slicing","10","81502781885, Malte Jung, Stanford University, Stanford, California, United States; 81311481315, Jan Chong, Stanford University, Stanford, California, United States; 81100593658, Larry Leifer; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208524","Learning how to feel again: towards affective workplace presence and communication technologies","0 ","14","134","323","affect; affect computing; myunity; workplace communication","10","81542802456, Anbang Xu, University of Illinois at Urbana-Champaign, Urbana, Illinois, United States; 81100607745, Jacob Biehl, FX Palo Alto Laboratory, Inc., Palo Alto, California, United States; 81100157332, Eleanor Rieffel, FX Palo Alto Laboratory, Inc., Palo Alto, California, United States; 81100229177, Thea Turner, FX Palo Alto Laboratory, Inc., Palo Alto, California, United States; 81546830256, William van Melle, FX Palo Alto Laboratory, Inc., Palo Alto, California, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208525","AffectAura: an intelligent system for emotional memory","9 ","24","234","536","affect; machine learning; visualization","10","81490688111, Daniel McDuff, MIT Media Lab, Cambridge, MA, USA; 81100168208, Amy Karlson, Microsoft Research, Redmond, Washington, United States; 81100301388, Ashish Kapoor, Microsoft Research, Redmond, Washington, United States; 81100432875, Asta Roseway, Microsoft Research, Redmond, Washington, United States; 81501669350, Mary Czerwinski, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208526","Understanding heart rate sharing: towards unpacking physiosocial space","2 ","12","189","430","group and organization interfaces; relationships","10","81435611500, Petr Slov&#225;k, Vienna University of Technology, Vienna, Austria; 81501656025, Joris Janssen, Philips Research &#38; Eindhoven University of Technology, Eindhoven, Netherlands; 81548025283, Geraldine Fitzpatrick, Vienna University of Technology, Vienna, Austria; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208528","Athletes and street acrobats: designing for play as a community value in parkour","0 ","6","111","237","design; fun; miscellaneous; parkour; youth culture","10","81100020339, Annika Waern, Mobile Life Centre &#38; Stockholm University, Stockholm, Sweden; 81502704103, Elena Balan, Mobile Life Centre &#38; Interactive Institute, Stockholm, Sweden; 81502812265, Kim Nevelsteen; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208529","Communication and commitment in an online game team","2 ","10","138","324","commitment; conversation; human factors; status","10","81100650586, Laura Dabbish, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81421598040, Robert Kraut, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81502698706, Jordan Patton, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208530","Twiage: a game for finding good advice on twitter","2 ","25","174","368","crowdsourcing; human-computation; miscellaneous","10","81328490974, Max Van Kleek, University of Southampton, Southampton, Hampshire, United Kingdom; 81100080112, Daniel Smith, University of Southampton, Southampton, Hampshire, United Kingdom; 81436595950, Ruben Stranders, University of Southampton, Southampton, Hampshire, United Kingdom; 81458640935, m.c. schraefel, University of Southampton, Southampton , United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208532","Findings of e-ESAS: a mobile based symptom monitoring system for breast cancer patients in rural Bangladesh","0 ","22","166","380","breast cancer; mobile computing","10","81322495512, Md Haque, Marquette University, Milwaukee, Wisconsin, United States; 81474684881, Ferdaus Kawsar, Marquette University, Milwaukee, Wisconsin, United States; 81488667253, Mohammad Adibuzzaman, Marquette University, Milwaukee, Wisconsin, United States; 81100291196, Sheikh Ahamed, Marquette University, Milwaukee, Wisconsin, United States; 81502717967, Richard Love; 81502796364, Rumana Dowla; 81536597356, David Roe; 81502729065, Syed Hossain; 81502808402, Reza Selim; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208533","Problems of data mobility and reuse in the provision of computer-based training for screening mammography","0 ","3","76","211","breast cancer screening; data mobility; data sharing; group and organization interfaces","10","81100547996, Mark Hartswood, University of Manchester, Manchester, Manchester, United Kingdom; 81100608758, Rob Procter, University of Manchester, Manchester, United Kingdom; 81384618616, Paul Taylor, University College London, London, United Kingdom; 81498643424, Lilian Blot, University of York, York, United Kingdom; 81414611008, Stuart Anderson, University of Edinburgh, Edinburgh, United Kingdom; 81100589917, Mark Rouncefield, Lancaster University, Lancaster, United Kingdom; 81328490489, Roger Slack, Bangor University, Bangor, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208534","Supporting visual assessment of food and nutrient intake in a clinical care setting","0 ","10","125","306","dietary assessment; nutrition","4","81502812584, Rob Comber, Newcastle University, Newcastle upon Tyne, United Kingdom; 81502808999, Jack Weeden, Newcastle University, Newcastle upon Tyne, United Kingdom; 81502692228, Jennifer Hoare, Newcastle University, Newcastle upon Tyne, United Kingdom; 81384616016, Stephen Lindsay, Newcastle University, Newcastle upon Tyne, United Kingdom; 81502802676, Gemma Teal, University of Reading, Reading, United Kingdom; 81336491304, Alastair Macdonald, Newcastle University, Newcastle upon Tyne, United Kingdom; 81502807621, Lisa Methven, Newcastle University, Newcastle upon Tyne, United Kingdom; 81460655771, Paula Moynihan; 81100295667, Patrick Olivier; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208535","Tackling dilemmas in supporting 'the whole person' in online patient communities","1 ","13","103","225","collaborative help; online patient communities; user interfaces","4","81328488800, Jina Huh, University of Washington, Seattle, Washington, United States; 81502779989, Rupa Patel, University of Washington, Seattle, Washington, United States; 81100298117, Wanda Pratt, University of Washington, Seattle, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208536","Interaction proxemics and image use in neurosurgery","4 ","15","178","385","gestural; imaging; proxemics; surgery","10","81100393102, Helena M. Mentis, Microsoft Research, Cambridge, United Kingdom; 81452615958, Kenton O'Hara, Microsoft Research, Cambridge, United Kingdom; 81100309669, Abigail Sellen, Microsoft, Cambridge, United Kingdom; 81502771131, Rikin Trivedi, Addenbrookes Hospital, Cambridge, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208538","What should we expect from research through design?","7 ","113","617","1,310","annotation; philosophy of science; research through design","10","81502746712, William Gaver, Goldsmiths, University of London, London, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208539","Sustainably unpersuaded: how persuasion narrows our vision of sustainability","23 ","38","383","813","critical reflection; modernism; reflective hci","10","81367593393, Hronn Brynjarsdottir, Cornell University, Ithaca, New York, United States; 81100232108, Maria H&#229;kansson, Cornell University, Ithaca, New York, United States; 81100303073, James Pierce, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81311485671, Eric Baumer, Cornell University, Ithaca, New York, United States; 81100258547, Carl DiSalvo, Georgia Institute of Technology, Atlanta, Georgia, United States; 81100397464, Phoebe Sengers, Cornell University, Ithaca, New York, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208540","Undesigning technology: considering the negation of design by design","5 ","25","206","482","design; miscellaneous; undesign","10","81100303073, James Pierce, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208541","Affordances in HCI: toward a mediated action perspective","8 ","53","565","1,157","affordances; mediated action; user interfaces","10","81100567382, Victor Kaptelinin, University of Bergen, Bergen, Norway; 81100150025, Bonnie Nardi, University of California, Irvine, Irvine, California, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208543","Biometric-rich gestures: a novel approach to authentication on multi-touch devices","6 ","56","558","1,164","authentication; multi-touch gestures; password","10","81339525928, Napa Sae-Bae, Polytechnic Institute of NYU, Brooklyn, NY, United States; 81502651856, Kowsar Ahmed, Polytechnic Institute of NYU, Brooklyn, New York, United States; 81548004957, Katherine Isbister, Polytechnic Institute of NYU, Brooklyn, New York, United States; 81502746965, Nasir Memon, Polytechnic Institute of NYU, Brooklyn, New York, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208544","Touch me once and i know it's you!: implicit authentication based on touch screen patterns","9 ","53","436","857","implicit authentication; security","10","81318488374, Alexander De Luca, University of Munich, Munich, Bavaria, Germany; 81371595104, Alina Hang, University of Munich, Munich, Bavaria, Germany; 81502796016, Frederik Brudy, University of Munich, Munich, Bavaria, Germany; 81502711390, Christian Lindner, University of Munich, Munich, Bavaria, Germany; 81453637932, Heinrich Hussmann, University of Munich, Munich, Bavaria, Germany; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208545","WebTicket: account management using printable tokens","0 ","16","148","305","password; user authentication","10","81371593190, Eiji Hayashi, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81328489834, Bryan Pendleton, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81460657682, Fatih Ozenc, Autodesk Inc., Waltham, Massachusetts, United States; 81408598366, Jason Hong, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208547","Color naming models for color selection, image editing and palette design","5 ","21","197","399","color modeling; image editing; perception; visualization","10","81100465553, Jeffrey Heer, Stanford University, Stanford, California, United States; 81100388123, Maureen Stone; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208548","The untapped promise of digital mind maps","0 ","8","211","418","collaborative thinking; mind maps","10","81484654022, Haakon Faste, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81484650233, Honray Lin, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208549","Delta: a tool for representing and comparing workflows","4 ","10","153","333","delta; tutorials; workflow comparison","10","81328489071, Nicholas Kong, University of California, Berkeley, Berkeley, California, United States &#38; Autodesk Research, Toronto, Ontario, Canada; 81502653209, Tovi Grossman, University of California, Berkeley, Berkeley, California, United States; 81318498266, Bj&#246;rn Hartmann, University of California, Berkeley, Berkeley, California, United States; 81100346089, Maneesh Agrawala; 81502661254, George Fitzmaurice; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208550","QuickDraw: improving drawing experience for geometric diagrams","1 ","10","126","277","geometry constraint solving; sketch recognition; user interfaces","28","81456637300, Salman Cheema, University of Central Florida, Orlando, Florida, United States; 81100315615, Sumit Gulwani, Microsoft Research, Redmond, Washington, United States; 81100283513, Joseph LaViola, University of Central Florida, Orlando, Florida, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208552","Talking in circles: selective sharing in google+","14 ","29","329","639","group and organization interfaces; social media","10","81502740284, Sanjay Kairam, Stanford Unviersity, Stanford, CA, USA; 81309505971, Mike Brzozowski, Google, Inc., Mountain View, CA, USA; 81436595553, David Huffaker, Google, Inc., Mountain View, CA, USA; 81502760761, Ed Chi, Google, Inc., Mountain View, California, USA; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208553","Omnipedia: bridging the wikipedia language gap","5 ","13","141","324","hyperlingual; miscellaneous; text mining; wikipedia","10","81416596129, Patti Bao, Northwestern University, Evanston, Illinois, United States; 81350577456, Brent Hecht, Northwestern University, Evanston, Illinois, United States; 81502692079, Samuel Carton, Northwestern University, Evanston, Illinois, United States; 81502808102, Mahmood Quaderi, Northwestern University, Evanston, Illinois, United States; 81502668367, Michael Horn, Northwestern University, Chicago, Illinois, United States; 81100246470, Darren Gergle, Northwestern University, Evanston, Illinois, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208554","Social annotations in web search","3 ","25","193","439","eye tracking; social search","10","81481643448, Aditi Muralidharan, University of California, Berkeley, Berkeley, California, United States; 81410595499, Zoltan Gyongyi, Google, Inc., Mountain View, California, United States; 81502760761, Ed Chi, Google, Inc., Mountain View, California, United States, ,; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208556","Comparing averages in time series data","1 ","10","131","309","colorfields; information visualization; visualization evaluation","10","81502658789, Michael Correll, University of Wisconsin - Madison, Madison, Wisconsin, United States; 81466645205, Danielle Albers, University of Wisconsin - Madison, Madison, WI, USA; 81502804057, Steven Franconeri, Northwestern University, Evanston, IL, USA; 81100342764, Michael Gleicher, University of Wisconsin - Madison, Madison, Madison, Wisconsin, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208557","Rethinking statistical analysis methods for CHI","3 ","15","230","758","bayesian statistics; usability evaluation","10","81435598360, Maurits Kaptein, Eindhoven University of Technology &#38; Philips Research, Eindhoven, Netherlands; 81100303616, Judy Robertson, Heriot-Watt University, Edinburgh, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208558","A spatiotemporal visualization approach for the analysis of gameplay data","3 ","19","189","413","clustering; general; player behavior; time-dependent visualization","10","81100493799, G&#252;nter Wallner, University of Applied Arts Vienna, Vienna, Austria; 81100311784, Simone Kriglstein, University of Vienna, Vienna, Austria; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208560","Next steps for value sensitive design","8 ","28","230","467","collaborative ethnography; design; participatory design; qualitative research; value sensitive design","10","81100164129, Alan Borning, University of Washington, Seattle, Washington, United States; 81332517372, Michael Muller, IBM, Cambridge, Massachusetts, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208561","Being in the thick of in-the-wild studies: the challenges and insights of researcher participation","5 ","21","209","414","ethnography; participant observation; user interfaces","10","81460647986, Rose Johnson, University College London &#38; The Open University, London, United Kingdom; 81100173923, Yvonne Rogers, University College London, London, United Kingdom; 81460650091, Janet van der Linden, The Open University, Milton Keynes, United Kingdom; 81100173030, Nadia Bianchi-Berthouze, University College London, London, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208562","The envisioning cards: a toolkit for catalyzing humanistic and technical imaginations","2 ","28","223","424","creativity; envisioning cards; pervasiveness; time; values","4","81502774055, Batya Friedman, University of Washington, Seattle, Washington, United States; 81100622591, David Hendry, University of Washington, Seattle, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208564","Improving literacy in developing countries using speech recognition-supported games on mobile devices","6 ","24","199","350","developing countries; information and communication technology and development; miscellaneous; speech recognition","10","81416596602, Anuj Kumar, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81488643227, Pooja Reddy, American Institutes for Research, Washington D.C., USA; 81328490418, Anuj Tewari, University of California - Berkeley, Berkeley, California, United States; 81502769726, Rajat Agrawal, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81502732341, Matthew Kam, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208565","Interactive visualization for low literacy users: from lessons learnt to design","0 ","21","170","358","design principles; low literacy; user interface; visualization","10","81502680256, Neesha Kodagoda, Middlesex University, London, United Kingdom; 81100189184, B.L. William Wong, Middlesex University, London, United Kingdom; 81484650490, Chris Rooney, Middlesex University, London, United Kingdom; 81100344503, Nawaz Khan, Middlesex University, London, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208567","Questionable concepts: critique as resource for designing with eighty somethings","10 ","27","158","356","ageing; design; miscellaneous; user study methods","10","81310491267, John Vines, Northumbria University &#38; Newcastle University, Newcastle upon Tyne, United Kingdom; 81100208849, Mark Blythe, Northumbria University, Newcastle upon Tyne, United Kingdom; 81384616016, Stephen Lindsay, Newcastle University, Newcastle upon Tyne, United Kingdom; 81335489940, Paul Dunphy, Newcastle University, Newcastle upon Tyne, United Kingdom; 81100473970, Andrew Monk, University of York, York, United Kingdom; 81100295667, Patrick Olivier, Newcastle University, Newcastle upon Tyne, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208568","Senior designers: empowering seniors to design enjoyable falls rehabilitation tools","5 ","27","207","451","design; games; user interfaces","10","81479664548, Stephen Uzor, Glasgow Caledonian University &#38; Glasgow Caledonian University, Glasgow, United Kingdom; 81100474822, Lynne Baillie, Glasgow Caledonian University &#38; Glasgow Caledonian University, Glasgow, United Kingdom; 81488654694, Dawn Skelton, School of Health &#38; Glasgow Caledonian University, Glasgow, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208569","Cheque mates: participatory design of digital payments with eighty somethings","8 ","19","139","324","ageing; digital payments; participatory design","10","81310491267, John Vines, Northumbria University &#38; Newcastle University, Newcastle upon Tyne, United Kingdom; 81100208849, Mark Blythe, Northumbria University, Newcastle upon Tyne, United Kingdom; 81335489940, Paul Dunphy, Newcastle University, Newcastle upon Tyne, United Kingdom; 81502803064, Vasillis Vlachokyriakos, Newcastle University, Newcastle upon Tyne, United Kingdom; 81502801635, Isaac Teece, Newcastle University, Newcastle upon Tyne, United Kingdom; 81100473970, Andrew Monk, University of York, York, United Kingdom; 81100295667, Patrick Olivier, Newcastle University, Newcastle upon Tyne, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208570","Engaging older people using participatory design","7 ","34","295","602","empowerment; older people","10","81384616016, Stephen Lindsay, Newcastle University, Newcastle upon Tyne, United Kingdom; 81421599462, Daniel Jackson, Newcastle University, Newcastle upon Tyne, United Kingdom; 81474697023, Guy Schofield, Newcastle University, Newcastle upon Tyne, United Kingdom; 81100295667, Patrick Olivier, Newcastle University, Newcastle upon Tyne, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208572","Personas and decision making in the design process: an ethnographic case study","4 ","57","316","710","design decision-making; ethnography; user interfaces","10","81350568644, Erin Friess, University of North Texas, Denton, Texas, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208573","How do designers and user experience professionals actually perceive and use personas?","4 ","47","327","684","design tools; methods; personas","10","81100545675, Tara Matthews, IBM Research - Almaden, San Jose, California, United States; 81460655970, Tejinder Judge, Google Inc., Mountain View, California, United States; 81100318557, Steve Whittaker, University of California at Santa Cruz, Santa Cruz, California, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208575","Putting your best foot forward: investigating real-world mappings for foot-based gestures","4 ","20","231","553","foot gestures; mobile device interaction","10","81548019697, Jason Alexander, Lancaster University, Lancaster, United Kingdom; 81488652855, Teng Han, University of Bristol, Bristol, United Kingdom; 81502784774, William Judd, University of Bristol, Bristol, United Kingdom; 81100459517, Pourang Irani, University of Manitoba, Winnipeg, Manitoba, Canada; 81100277483, Sriram Subramanian, University of Bristol, Bristol, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208576","ShoeSense: a new perspective on gestural interaction and wearable applications","12 ","51","405","836","gesture set; mobile; shoe; wearable","10","81309498332, Gilles Bailly, Quality and Usability Lab, Telekom Innovation Laboratories, TU Berlin, Berlin, Germany; 81436600078, J&#246;rg M&#252;ller, Quality and Usability Lab, Telekom Innovation Laboratories, TU Berlin, Berlin, Berlin, Germany; 81314494694, Michael Rohs, University of Munich, Munich, Germany; 81100606762, Daniel Wigdor, University of Toronto, Toronto, Ontario, Canada; 81416602445, Sven Kratz, University of Munich, Munich, Germany; "
