"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","07","http://dx.doi.org/10.1145/1240624.1240802","Dynamic shared visual spaces: experimenting with automatic camera control in a remote repair task","11 ","2","33","415","camera control; computer-supported cooperative work; empirical studies; motion tracking; video mediated communication","10","81100330306, Abhishek Ranjan, University of Toronto, Toronto, ON, Canada; 81100651315, Jeremy P. Birnholtz, University of Toronto, Toronto, ON, Canada; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, ON, Canada; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240803","""Look!"": using the gaze direction of embodied agents","0 ","0","23","424","computer vision; gaze direction; interaction styles","4","81100044484, Johann Schrammel, CURE - Center for Usability Research & Engineering, Vienna, Austria; 81318488802, Arjan Geven, CURE - Center for Usability Research & Engineering, Vienna, Austria; 81100509383, Reinhard Sefelin, CURE - Center for Usability Research & Engineering, Vienna, Austria; 81100481664, Manfred Tscheligi, CURE - Center for Usability Research & Engineering, Vienna, Austria and University of Salzburg, Salzburg, Austria; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240804","Museum guide robot based on sociological interaction analysis","15 ","4","41","625","computer vision; experimentation; human factors; nonverbal behavior","4","81100082332, Yoshinori Kuno, Saitama University, Saitama, Japan; 81328490317, Kazuhisa Sadazuka, Saitama University, Saitama, Japan; 81328488988, Michie Kawashima, Saitama University, Saitama, Japan; 81100620653, Keiichi Yamazaki, Saitama University, Saitama, Japan; 81100620449, Akiko Yamazaki, Future University-Hakodate, Hakodate, Japan; 81100072975, Hideaki Kuzuoka, University of Tsukuba, Tsukuba, Japan; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240806","Bubbling menus: a selective mechanism for accessing hierarchical drop-down menus","5 ","6","56","1,040","adaptive/-able user interfaces; customization; experimentation; human factors","10","81100306817, Theophanis Tsandilas, University of Toronto, Toronto, ON, Canada; 81311483103, m. c. schraefel, University of Southampton, Southampton, United Kingdom; "

"CHI","07","http://dx.doi.org/10.1145/1240624.1240808","Pointing and beyond: an operationalization and preliminary evaluation of multi-scale searching","12 ","4","51","648","controlled experiment; focus + context; overview + detail; user interfaces","10","81100222004, Emmanuel Pietriga, INRIA, Orsay, France and LRI - Univ. Paris-Sud & CNRS, Orsay, France; 81311484266, Caroline Appert, LRI - Univ. Paris-Sud & CNRS, Orsay, France and INRIA, Orsay, France; 81100644686, Michel Beaudouin-Lafon, LRI - Univ. Paris-Sud & CNRS, Orsay, France and INRIA, Orsay, France; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240810","Social practices in location-based collecting","12 ","3","45","810","2d barcodes; human factors; miscellaneous; situated displays; zoo","10","81452615958, Kenton O'Hara, Hewlett-Packard Labs, Bristol, United Kingdom; 81100650307, Tim Kindberg, Hewlett-Packard Labs, Bristol, United Kingdom; 81344491064, Maxine Glancy, BBC, London, United Kingdom; 81328487482, Luciana Baptista, BBC, London, United Kingdom; 81328490712, Byju Sukumaran, BBC, London, United Kingdom; 81328488673, Gil Kahana, BBC, London, United Kingdom; 81328490325, Julie Rowbotham, BBC, London, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240811","Capturing, sharing, and using local place information","17 ","2","40","1,223","design; human factors; local search; location-based reminder; miscellaneous","10","81100575572, Pamela J. Ludford, University of Minnesota, Minneapolis, MN; 81328489923, Reid Priedhorsky, University of Minnesota, Minneapolis, MN; 81328490304, Ken Reily, University of Minnesota, Minneapolis, MN; 81100276946, Loren Terveen, University of Minnesota, Minneapolis, MN; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240812","Show me the way to Monte Carlo: density-based trajectory navigation","17 ","1","35","532","audio; design; feedback; information interfaces and presentation; navigation; tracking","4","81100568725, Steven Strachan, Hamilton Institute, Maynooth, Ireland; 81100169940, John Williamson, University of Glasgow, Glasgow, Scotland, UK; 81100572841, Roderick Murray-Smith, Hamilton Institute, Maynooth, Ireland and University of Glasgow, Glasgow, Scotland UK; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240813","Mapmover: a case study of design-oriented research into collective expression and constructed publics","7 ","3","23","417","collaborative computing; constructed publics; design","4","81100258547, Carl DiSalvo, Carngegie Mellon University, Pittsburgh, PA; 81328489601, Jeff Maki, Carngegie Mellon University, Pittsburgh, PA; 81547453256, Nathan Martin, DeepLocal, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240815","Follow the reader: filtering comments on slashdot","13 ","6","57","744","customization; miscellaneous; rating systems","10","81320491642, Cliff A.C. Lampe, Michigan State University, East Lansing, MI; 81311485972, Erik Johnston, Michigan State University, East Lansing, MI; 81100225915, Paul Resnick, Michigan State University, East Lansing, MI; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240816","Recent shortcuts: using recent interactions to support shared activities","8 ","6","35","696","computer-supported cooperative work; empirical study; multi-device interaction; recent documents; user-centered design","10","81405592014, John C. Tang, IBM Research, San Jose, CA; 81471640432, James Lin, IBM Research, San Jose, CA; 81100303065, Jeffrey Pierce, IBM Research, San Jose, CA; 81100318557, Steve Whittaker, The University of Sheffield, Sheffield, United Kingdom; 81100142159, Clemens Drews, IBM Research, San Jose, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240817","Comedia: mobile group media for active spectatorship","18 ","13","49","655","awareness systems; design; groups; large-scale events; spectatorship","10","81100644548, Giulio Jacucci, Helsinki University of Technology and University of Helsinki, Helsinki, Finland; 81100333050, Antti Oulasvirta, Helsinki University of Technology and University of Helsinki, Helsinki, Finland; 81100391905, Tommi Ilmonen, Helsinki University of Technology and University of Helsinki, Helsinki, Finland; 81350580664, John Evans, Helsinki University of Technology and University of Helsinki, Helsinki, Finland; 81100551588, Antti Salovaara, Helsinki University of Technology and University of Helsinki, Helsinki, Finland; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240819","Demonstrating the viability of automatically generated user interfaces","11 ","0","37","809","automatic interface generation; design; graphical user interfaces; human factors; mobile phone; performance; personal universal controller","10","81100204766, Jeffrey Nichols, IBM Almaden Research Center, San Jose, CA; 81311482767, Duen Horng Chau, Carnegie Mellon University, Pittsburgh, PA; 81100013136, Brad A. Myers, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240820","The role of choice and customization on users' interaction with embodied conversational agents: effects on perception and performance","3 ","3","26","497","controlled experiment; design; empirical evaluation; interface assistants; qualitative analysis","10","81100293220, Jun Xiao, HP Lab, Palo Alto, CA; 81100573160, John Stasko, Georgia Inst. of Technology, Atlanta, GA; 81100165314, Richard Catrambone, Georgia Inst. of Technology, Atlanta, GA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240822","Seconds matter: improving distributed coordination bytracking and visualizing display trajectories","3 ","4","37","529","design; experimentation; human factors; off-screen tracking","10","81100364452, Mike Fraser, University of Bristol, Bristol, United Kingdom; 81328489494, Michael R. McCarthy, University of Bristol, Bristol, United Kingdom; 81328490172, Muneeb Shaukat, University of Bristol, Bristol, United Kingdom; 81328490465, Phillip Smith, University of Bristol, Bristol, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240823","FASTDash: a visual dashboard for fostering awareness in software teams","59 ","14","135","1,186","awareness; collaborative programming; field study; large display","10","81100607745, Jacob T. Biehl, University of Illinois, Urbana, IL; 81100280834, Mary Czerwinski, Microsoft Research, Redmond, WA; 81351602807, Greg Smith, Microsoft Research, Redmond, WA; 81452612822, George G. Robertson, Microsoft Research, Redmond, WA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240824","A study of emergency response work: patterns of mobile phone interaction","21 ","17","120","1,251","collaboration; enacted sensemaking; group and organization interfaces; mobile phones","10","81311484289, Jonas Landgren, Viktoria Institute, G&#246;teborg, Sweden; 81100626382, Urban Nulden, Viktoria Institute, G&#246;teborg, Sweden; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240826","ExperiScope: an analysis tool for interaction data","5 ","2","39","567","data analysis tool; evaluation/methodology; experiscope; interaction design","10","81100301845, Fran&#231;ois Guimbreti&#233;re, University of Maryland, College Park, MD; 81350581254, Morgan Dixon, University of Maryland, College Park, MD; 81100519448, Ken Hinckley, Microsoft Research, Redmond, WA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240827","Context & usability testing: user-modeled information presentation in easy and difficult driving conditions","4 ","3","22","499","applications and expert systems; design; experimentation; information presentation; natural language; spoken dialogue system; user modeling","4","81100255358, Jiang Hu, Stanford University, Stanford, CA; 81328491101, Andi Winterboer, University of Edinburgh, Edinburgh, United Kingdom; 81100153283, Clifford I. Nass, Stanford University, Stanford, CA; 81100045785, Johanna D. Moore, University of Edinburgh, Edinburgh, United Kingdom; 81328488805, Rebecca Illowsky, Stanford University, Stanford, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240828","Tracking the interaction of users with AJAX applications for usability testing","7 ","8","75","1,591","ajax application interaction logging; experimentation; human factors; mouse tracking; testing and debugging; website usability evaluation","4","81314481260, Richard Atterer, University of Munich, Munich, Germany; 81100588072, Albrecht Schmidt, University of Bonn, Bonn, Germany; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240830","Grow and know: understanding record-keeping needs for tracking the development of young children","25 ","7","75","931","children; developmental delay; human factors; social issues","10","81319495216, Julie A. Kientz, Georgia Institute of Technology, Atlanta, GA; 81100177483, Rosa I. Arriaga, Georgia Institute of Technology, Atlanta, GA; 81328487724, Marshini Chetty, Georgia Institute of Technology, Atlanta, GA; 81100592620, Gillian R. Hayes, Georgia Institute of Technology, Atlanta, GA; 81328490238, Jahmeilah Richardson, Georgia Institute of Technology, Atlanta, GA; 81100490064, Shwetak N. Patel, Georgia Institute of Technology, Atlanta, GA; 81100251687, Gregory D. Abowd, Georgia Institute of Technology, Atlanta, GA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240831","Sharing motion information with close family and friends","23 ","4","50","805","awareness; miscellaneous; motion detection","10","81311482466, Frank R. Bentley, Motorola Labs, Schaumburg, IL; 81311483921, Crysta J. Metcalf, Motorola Labs, Schaumburg, IL; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240832","Comicboarding: using comics as proxies for participatory design with children","19 ","14","76","685","children; evaluation/methodology; methodology","4","81100082877, Neema Moraveji, Microsoft Research Asia, Beijing, China; 81328489035, Jason Li, Brown University, Providence, RI; 81328488193, Jiarong Ding, University of Michigan, Ann Arbor, MI; 81328489863, Patrick O'Kelley, Microsoft Corporation, Redmond, WA; 81328491002, Suze Woolf, Microsoft Corporation, Redmond, WA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240834","Pressure marks","25 ","3","51","721","design; experimentation; human factors; input devices and strategies; interaction techniques; pressure widgets","10","81100092787, Gonzalo A. Ramos, University of Toronto, Toronto, ON, Canada; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, Canada; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240835","Augmenting the mouse with pressure sensitive input","27 ","7","50","960","design; input device; interaction technique; pressure-based interaction","10","81314481613, Jared Cechanowicz, University of Saskatchewan, Saskatoon, SK, Canada; 81100459517, Pourang Irani, University of Manitoba, Winnipeg, MAN, Canada; 81100277483, Sriram Subramanian, University of Saskatchewan, Saskatoon, SK, Canada; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240836","Earpod: eyes-free menu selection using touch input and reactive audio feedback","49 ","18","165","1,409","auditory menu; human factors","10","81328491174, Shengdong Zhao, University of Toronto, Toronto, ON, Canada; 81502723138, Pierre Dragicevic, University of Toronto, Toronto, ON, Canada; 81100112821, Mark Chignell, University of Toronto, Toronto, ON, Canada; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, ON, Canada; 81100137268, Patrick Baudisch, Microsoft Research, Redmond, WA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240838","What happened to remote usability testing?: an empirical study of three methods","20 ","34","274","3,304","empirical study; graphical user interfaces; object-oriented design methods; theory and methods; user interfaces","10","81328487632, Morten Sieker Andreasen, Aalborg University: Department of Computer Science, Aalborg, Denmark; 81328490008, Henrik Villemann Nielsen, Danske Bank Group, Brabrand, Denmark; 81328490145, Simon Ormholt Schr&#248;der, Aalborg University: Department of Computer Science, Aalborg, Denmark; 81100482974, Jan Stage; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240839","Usability testing: what have we overlooked?","17 ","19","193","2,999","evaluation/methodology; metrics; performance; usability testing","10","81100447814, Gitte Lindgaard, Carleton Univerisity, Ottawa, Canada; 81328487984, Jarinee Chattratichart, Kingston University, Surrey, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240840","Touchstone: exploratory design of experiments","10 ","2","48","916","benchmarking; evaluation/methodology; experimental design; human factors; interaction techniques; user interfaces","10","81100236706, Wendy E. Mackay, INRIA, Orsay, France; 81311484266, Caroline Appert, Univ. Paris-Sud, Orsay, France; 81100644686, Michel Beaudouin-Lafon, Univ. Paris-Sud, Orsay, France; 81319489300, Olivier Chapuis, CNRS & Univ. Paris-Sud, Orsay, France; 81319491164, Yangzhou Du, Univ. Paris-Sud, Orsay, France; 81100194446, Jean-Daniel Fekete, INRIA, Orsay, France; 81100143867, Yves Guiard, CNRS & Univ. Mediterranee, Marseille, France; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240842","Making mashups with marmite: towards end-user programming for the web","82 ","30","144","1,904","end-user programming; mashup; spreadsheet","10","81311481846, Jeffrey Wong, Carnegie Mellon University, Pittsburgh, PA; 81408598366, Jason I. Hong, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240843","Vio: a mixed-initiative approach to learning and automating procedural update tasks","6 ","1","29","404","agents; experimentation; interaction styles; mixed initiative","10","81406592256, John Zimmerman, Carnegie Mellon University, Pittsburgh, PA; 81309501235, Anthony Tomasic, Carnegie Mellon University, Pittsburgh, PA; 81309504959, Isaac Simmons, Carnegie Mellon University, Pittsburgh, PA; 81328488342, Ian Hargraves, Carnegie Mellon University, Pittsburgh, PA; 81100618899, Ken Mohnkern, Carnegie Mellon University, Pittsburgh, PA; 81343490899, Jason Cornwell, Carnegie Mellon University, Pittsburgh, PA; 81406593897, Robert Martin McGuire, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240844","Storytelling alice motivates middle school girls to learn computer programming","70 ","41","241","1,998","alice; computer science education; gender; measurement; motivation; programming environments","10","81100607695, Caitlin Kelleher, Carnegie Mellon University, Pittsburgh, PA; 81100493478, Randy Pausch, Carnegie Mellon University, Pittsburgh, PA; 81100476487, Sara Kiesler, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240846","Multiview: improving trust in group video conferencing through spatial faithfulness","29 ","12","125","1,351","cmc; computer-supported cooperative work; design; eye contact; prisoner's dilemma; spatial faithfulness; video conferencing","10","81410594440, David T. Nguyen, University of California, Berkeley, CA; 81100415489, John Canny, University of California, Berkeley, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240847","Presence and engagement in an interactive drama","28 ","6","66","879","artificial, augmented, and virtual realities; engagement; interactive drama; qualitative study","10","81100380835, Steven Dow, Georgia Institute of Technology, Atlanta, GA; 81332515187, Manish Mehta, Georgia Institute of Technology, Atlanta, GA; 81328488651, Ellie Harmon, Georgia Institute of Technology, Atlanta, GA; 81100099162, Blair MacIntyre, Georgia Institute of Technology, Atlanta, GA; 81100130074, Michael Mateas, University of California: Santa Cruz, Santa Cruz, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240848","Engaging constable: revealing art with new technology","12 ","4","50","751","design; gestural interface; social interaction; user interfaces","10","81100561154, Dirk vom Lehn, King's College London, London, United Kingdom; 81100637335, Jon Hindmarsh, King's College London, London, United Kingdom; 81100229533, Paul Luff, King's College London, London, United Kingdom; 81100164455, Christian Heath, King's College London, London, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240850","Modeling human performance of pen stroke gestures","25 ","12","86","1,017","experimental study; pen stroke gestures; theory and methods","10","81100130420, Xiang Cao, University of Toronto, Toronto, ON, Canada; 81408591988, Shumin Zhai, IBM Almaden Research Center, San Jose, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240851","Keystroke-level model for advanced mobile phone interaction","26 ","11","248","2,301","design decisions; experimentation; human factors; keystroke-level model; mobile phone interaction; user performance","10","81331494513, Paul Holleis, University of Munich, Munich, Germany; 81328490003, Friederike Otto, University of Munich, Munich, Germany; 81100395854, Heinrich Hussmann, University of Munich, Munich, Germany; 81100588072, Albrecht Schmidt, University of Bonn, Munich, Germany; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240852","An extended keystroke level model (KLM) for predicting the visual demand of in-vehicle information systems","4 ","3","61","700","design; hci; in-vehicle information systems; measurement; occlusion","10","81328489865, Michael Pettitt, University of Nottingham, Nottingham, United Kingdom; 81100337179, Gary Burnett, University of Nottingham, Nottingham, United Kingdom; 81328490706, Alan Stevens; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240854","Towards developing assistive haptic feedback for visually impaired internet users","11 ","11","87","1,129","blind; design methodology; haptic i/o; participatory design; web accessibility","10","81100464526, Ravi Kuber, Queen's University Belfast, Belfast, United Kingdom; 81100471589, Wai Yu, Queen's University Belfast, Belfast, United Kingdom; 81100125465, Graham McAllister, Queen's University Belfast, Belfast, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240855","An interface to support color blind computer users","10 ","13","94","1,003","adaptive technology; color blindness; graphical user interfaces; interface support","4","81319493926, Luke Jefferson, University of East Anglia, Norwich, United Kingdom; 81100589567, Richard Harvey, University of East Anglia, Norwich, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240856","An adaptive & adaptable approach to enhance web graphics accessibility for visually impaired people","1 ","6","48","626","adaptable; context information; graphics; visually impaired","4","81328490739, Chui Chui Tan, Queen's University Belfast, Belfast, United Kingdom; 81100471589, Wai Yu, Queen's University Belfast, Belfast, United Kingdom; 81100125465, Graham McAllister, Queen's University Belfast, Belfast, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240858","Modeling the impact of shared visual information on collaborative reference","8 ","2","27","573","collaborative computing; computer-supported cooperative work; human factors; modeling; shared visual information","10","81100246470, Darren Gergle, Northwestern University, Evanston, IL; 81100481340, Carolyn P. Rose, Carnegie Mellon University, Pittsburgh, PA; 81328489038, Robert E. Kraut, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240859","Similarity is more important than expertise: accent effects in speech interfaces","4 ","2","25","399","cross-cultural communication; speech based systems; voice i/o","4","81100366001, Nils Dahlb&#228;ck, Link&#246;ping University, Link&#246;ping, Sweden; 81100212554, QianYing Wang, Stanford University, Stanford, CA; 81100153283, Clifford Nass, Stanford University, Stanford, CA; 81328487685, Jenny Alwin, Link&#246;ping University, Link&#246;ping, Sweden; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240860","Provoking sociability","5 ","2","44","557","cmc; emotion; human factors; sociability","4","81328488233, Brooke Foucault, Northwestern University, Evanston, IL; 81100393102, Helena M. Mentis, Pennsylvania State University, University Park, PA; 81100397464, Phoebe Sengers, Cornell University, Ithaca, NY; 81328490846, Devon Welles, Intel, Hillsboro, OR; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240861","Social responses to virtual humans: implications for future interface design","16 ","9","55","1,358","avatars; experimental studies; human-computer interaction; multimedia information systems; social influence; user interfaces","10","81100524931, Catherine Amine Zanbaka, University of North Carolina at Charlotte, Charlotte, NC; 81100439259, Amy Catherine Ulinski, University of North Carolina at Charlotte, Charlotte, NC; 81311484667, Paula Goolkasian, University of North Carolina at Charlotte, Charlotte, NC; 81100023789, Larry F. Hodges, University of North Carolina at Charlotte, Charlotte, NC; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240863","Hard lessons: effort-inducing interfaces benefit spatial learning","11 ","1","54","823","education; human factors; learning; skill acquisition; text entry","10","81100607754, Andy Cockburn, University of Canterbury, Christchurch, New Zealand; 81100362804, Per Ola Kristensson, Likopings Universitet, Linkoping, Sweden; 81328487668, Jason Alexander, University of Canterbury, Christchurch, New Zealand; 81408591988, Shumin Zhai, IBM Almaden Research Center, San Jose, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240864","Multiple mice for retention tasks in disadvantaged schools","36 ","7","58","793","design; education; human factors; interaction styles; shared computers","10","81314484899, Udai Singh Pawar, Microsoft Research India, Bangalore, India; 81100249207, Joyojeet Pal, University of California at Berkeley, Berkeley, CA; 81328488530, Rahul Gupta, Microsoft Research India, Bangalore, India; 81100410420, Kentaro Toyama, Microsoft Research India, Bangalore, India; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240865","Strategies for accelerating on-line learning of hotkeys","33 ","12","69","641","graphical user interfaces; human factors","10","81100477897, Tovi Grossman, University of Toronto, Toronto, ON, Canada; 81502723138, Pierre Dragicevic, University of Toronto, Toronto, ON, Canada; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, ON, Canada; "































