"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","06","http://dx.doi.org/10.1145/1124772.1124955","Watching the cars go round and round: designing for active spectating","13 ","2","28","480","ethnography; mobile services; spectating","4","81100008113, Mattias Esbj&#246;rnsson, Interactive Institute, Stockholm, Sweden; 81100013375, Barry Brown, University of Glasgow, Glasgow, UK; 81100316356, Oskar Juhlin, Interactive Institute, Stockholm, Sweden; 81311486147, Daniel Normark, Interactive Institute, Stockholm, Sweden; 81100425309, Mattias &#214;stergren, Interactive Institute, Stockholm, Sweden; 81311481302, Eric Laurier, University of Edinburgh, Edinburgh, UK; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124956","Ethnography in the kindergarten: examining children's play experiences","11 ","9","63","1,092","children; educational technology; kindergarten education","4","81100401053, Peta Wyeth, University of Queensland, Brisbane, Australia; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124957","Robot-human interaction with an anthropomorphic percussionist","7 ","2","51","722","collaborative systems; music; user interfaces","4","81100638548, Gil Weinberg, Georgia Institue of Technology, Atlanta, GA; 81100355389, Scott Driscoll, Georgia Institue of Technology, Atlanta, GA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124959","Breaking the fidelity barrier: an examination of our current characterization of prototypes and an example of a mixed-fidelity success","30 ","12","136","1,479","fidelity; planning; user interfaces","10","81100329457, Michael McCurdy, NASA Ames Research Center, Moffett Field, CA; 81311484591, Christopher Connors, Apple Computer, Inc., Cupertino, CA; 81311481629, Guy Pyrzak, San Jose State University Foundation, Moffett Field, CA; 81375600615, Bob Kanefsky, University of California, Santa Cruz, Moffett Field, CA; 81100219909, Alonso Vera, Carnegie Mellon University, Moffett Field, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124960","Getting the right design and the design right","32 ","20","328","2,871","design; methods; participatory design; usability testing","10","81311481733, Maryam Tohidi, University of Toronto, Toronto, Canada; 81452616426, William Buxton, Microsoft Research, Toronto, Canada; 81100448368, Ronald Baecker, University of Toronto, Toronto, Canada; 81100309669, Abigail Sellen, Microsoft Research, Cambridge, United Kingdom; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124961","The validity of the stimulated retrospective think-aloud method as measured by eye tracking","22 ","14","132","2,041","eye tracking; reliability; usability research; verbalization","10","81543102456, Zhiwei Guan, University of Washington, Seattle (UW), Seattle, WA; 81311485224, Shirley Lee, University of Washington, Seattle (UW), Seattle, WA; 81328487771, Elisabeth Cuddihy, University of Washington, Seattle (UW), Seattle, WA; 81100367890, Judith Ramey, University of Washington, Seattle (UW), Seattle, WA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124963","Precise selection techniques for multi-touch screens","119 ","38","391","4,579","bi-manual; precise target acquisition; touch screens; user interfaces","10","81100182346, Hrvoje Benko, Columbia University, New York, NY; 81350567780, Andrew D. Wilson, Microsoft Research, Redmond, WA; 81100137268, Patrick Baudisch, Microsoft Research, Redmond, WA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124964","TeamTag: exploring centralized versus replicated controls for co-located tabletop groupware","29 ","5","75","977","co-located groupware; group and organization interfaces; tabletop interfaces","10","81452607037, Meredith Ringel Morris, Stanford University, Stanford, CA; 81100130120, Andreas Paepcke, Stanford University, Stanford, CA; 81100454567, Terry Winograd, Stanford University, Stanford, CA; 81311481124, Jeannie Stamberger, Stanford University, Stanford, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124965","Keepin' it real: pushing the desktop metaphor with physics, piles and the pen","87 ","16","218","2,415","bumptop; desktop metaphor; lasso'n'cross; pen-based interfaces; physics based desktop; piles; user interfaces","10","81100553948, Anand Agarawala, University of Toronto, Toronto, Canada; 81548006573, Ravin Balakrishnan, University of Toronto, Toronto, Canada; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124967","Synchronous broadcast messaging: the use of ICT","10 ","2","29","759","broadcast messaging; cmc; group and organization interfaces; instant messaging","10","81311482644, Justin D. Weisz, Carnegie Mellon University, Pittsburgh, PA; 81100235869, Thomas Erickson, IBM T. J. Watson Research Center, Yorktown Heights, NY; 81100457150, Wendy A. Kellogg, IBM T. J. Watson Research Center, Yorktown Heights, NY; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124968","The impact of delayed visual feedback on collaborative performance","7 ","1","34","813","communication; empirical studies; language; visual delay","10","81100246470, Darren Gergle, Carnegie Mellon University, Pittsburgh, PA; 81328489038, Robert E. Kraut, Carnegie Mellon University, Pittsburgh, PA; 81100583820, Susan R. Fussell, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124969","Collocation bindness in partially distributed groups: is there a downside to being collocated?","7 ","1","44","839","co-location; collocation; distributed work; public policy issues; telework; virtual teams","9","81100632322, Nathan Bos, University of Michigan, Ann Arbor, MI; 81350567367, Judith Olson, University of Michigan, Ann Arbor, MI; 81100253185, Ning Nan, University of Michigan, Ann Arbor, MI; 81100499118, N Sadat Shami, Cornell University; 81100590508, Susannah Hoch, University of Michigan, Ann Arbor, MI; 81311485972, Erik Johnston; "
