"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","13","http://dx.doi.org/10.1145/2470654.2466238","The wheels are turning: content rotation on steering wheel displays","0 ","8","98","98","display; miscellaneous; steering wheel","4","81384603138, David Wilfinger, University of Salzburg, Salzburg, Austria; 81453659142, Martin Murer, University of Salzburg, Salzburg, Austria; 81488657661, Sebastian Osswald, University of Salzburg, Salzburg, Austria; 81372593893, Alexander Meschtscherjakov, University of Salzburg, Salzburg, Austria; 81100481664, Manfred Tscheligi, University of Salzburg, Salzburg, Austria; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466240","Digital artifacts as legacy: exploring the lifespan and value of digital data","0 ","25","193","193","design; inheritance; legacy; reflective design; technology probes","10","81442615820, Rebecca Gulotta, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81350582655, William Odom, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100492013, Jodi Forlizzi, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81484654022, Haakon Faste, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466241","Design for forgetting: disposing of digital possessions after a breakup","0 ","20","129","129","autobiographical memories; disposal; miscellaneous; sense of self","10","81100639942, Corina Sas, Lancaster University, Lancaster, UK; 81100318557, Steve Whittaker, University of California - Santa Cruz, Santa Cruz, California, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466242","Fragmentation and transition: understanding perceptions of virtual possessions among young adults in Spain, South Korea and the United States","1 ","16","111","111","digital things; interactive systems design; virtual possessions","10","81350582655, William Odom, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81406592256, John Zimmerman, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100492013, Jodi Forlizzi, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81556966856, Ana L&#243;pez Higuera, University of Granada, Granada, Granada, Spain; 81311481861, Mauro Marchitto, University of Granada, Granada, Spain; 81100048874, Jos&#233; Ca&#241;as, University of Granada, Granada, Spain; 81100398105, Youn-kyung Lim, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81100320511, Tek-Jin Nam, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81556814356, Moon-Hwan Lee, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81508690346, Yeoreum Lee, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81484643201, Da-jung Kim, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81502799543, Yea-kyung Row, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81558483356, Jinmin Seok, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81557446256, Bokyung Sohn, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81556791956, Heather Moore; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466243","Instagram at the museum: communicating the museum experience through social photo sharing","0 ","114","487","487","camera phones; multimedia information systems; museum studies; smartphones.","10","81100143582, Alexandra Weilenmann, University of Gothenburg, Gothenburg, Sweden; 81556698656, Thomas Hillman, University of Gothenburg, Gothenburg, Sweden; 81557992956, Beata Jungselius, University of Gothenburg, Gothenburg, Sweden; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466245","Categorised ethical guidelines for large scale mobile HCI","0 ","16","135","135","app stores; large-scale trials; user interfaces","10","81484646781, Donald McMillan, Mobile Life @ Stockholm University, Kista, Stockholm, Sweden; 81438594337, Alistair Morrison, University of Glasgow, Glasgow, Scotland, UK; 81100086432, Matthew Chalmers, University of Glasgow, Glasgow, Scotland, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466246","Benevolent deception in human computer interaction","1 ","65","311","311","benevolent deception; design principles","10","81100589033, Eytan Adar, University of Michigan, Ann Arbor, Michigan, USA; 81100255664, Desney S. Tan, Microsoft Research, Redmond, Washington, USA; 81100167805, Jaime Teevan, Microsoft Research, Redmond, Washington, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466247","HCI in the press: online public reactions to mass media portrayals of HCI research","1 ","25","112","112","digital banking; miscellaneous; older people; sustainability","10","81310491267, John Vines, Newcastle University, Newcastle Upon Tyne, UK; 81482659504, Anja Thieme, Newcastle University, Newcastle Upon Tyne, UK; 81502812584, Rob Comber, Newcastle University, Newcastle Upon Tyne, UK; 81100208849, Mark Blythe, Northumbria University, Newcastle upon Tyne, UK; 81332536218, Peter C. Wright, Newcastle University, Newcastle Upon Tyne, UK; 81100295667, Patrick Olivier, Newcastle University, Newcastle upon Tyne, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466248","The emotional wellbeing of researchers: considerations for practice","0 ","13","136","136","emotion; ethics; miscellaneous; public policy issues; reflection; thanatosensitive design","8","81502702607, Wendy Moncur, University of Dundee, Dundee, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466250","The effects of tactile feedback and movement alteration on interaction and awareness with digital embodiments","0 ","21","198","198","awareness; embodiments; tabletop groupware","10","81442618474, Andre Doucette, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81100231855, Regan L. Mandryk, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81100275704, Carl Gutwin, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81100377766, Miguel Nacenta, University of St Andrews, St Andrews, UK; 81100311577, Andriy Pavlovych, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466251","Designing for perceptual crossing: designing and comparing three behaviors","0 ","16","165","165","design theory; perceptive qualities; phenomenology; research through design","10","81484646464, Eva Deckers, Eindhoven University of Technology, Eindhoven, Noord Brabant, The Netherlands; 81100435499, Stephan Wensveen, University of Southern Denmark, S&#248;nderborg, Denmark; 81488658746, Pierre Levy, Eindhoven University of Technology, Eindhoven, Noord Brabant, The Netherlands; 81100339266, Rene Ahn, Eindhoven University of Technology, Eindhoven, The Netherlands; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466252","I see you there!: developing identity-preserving embodied interaction for museum exhibits","0 ","23","168","168","ambient displays; cameras; embodied interaction; localization; rfid; tracking","10","81548028372, Francesco Cafaro, University of Illinois at Chicago, Chicago, Illinois, USA; 81490687794, Alessandro Panella, University of Illinois at Chicago, Chicago, Illinois, USA; 81338490124, Leilah Lyons, University of Illinois at Chicago, Chicago, Illinois, USA; 81470646988, Jessica Roberts, University of Illinois at Chicago, Chicago, Illinois, USA; 81467643572, Josh Radinsky, University of Illinois at Chicago, Chicago, Illinois, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466253","In-body experiences: embodiment, control, and trust in robot-mediated communication","1 ","14","116","116","communications applications; computer-supported collaborative work; embodiment; robot-mediated communication; videoconferencing","10","81502656781, Irene Rae, University of Wisconsin, Madison, Madison, Wisconsin, USA; 81548024379, Leila Takayama, Willow Garage, Inc., Menlo Park, California, USA; 81548026970, Bilge Mutlu, University of Wisconsin, Madison, Madison, Wisconsin, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466255","Crossing the bridge over norman's gulf of execution: revealing feedforward's true identity","2 ","38","196","196","affordances; feedback; theory","10","81361604861, Jo Vermeulen, Hasselt University - tUL - iMinds, Diepenbeek, Belgium; 81309493252, Kris Luyten, Hasselt University - tUL - iMinds, Diepenbeek, Belgium; 81309492707, Elise van den Hoven, University of Technology, Sydney, Sydney, Australia &#38; Eindhoven University of Technology, Eindhoven, The Netherlands; 81100095928, Karin Coninx, Hasselt University - tUL - iMinds, Diepenbeek, Belgium; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466256","Q-methodology as a research and design tool for HCI","0 ","20","141","141","design methodology; psychology; quantitative methods; user studies","10","81556316956, Kathleen O'Leary, University of Washington, Seattle, WA, USA; 81100086173, Jacob O. Wobbrock, University of Washington, Seattle, Washington, USA; 81100467362, Eve A. Riskin, University of Washington, Seattle, Washington, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466257","Design research at CHI and its applicability to design practice","0 ","23","205","205","design practice; interaction design","4","81339524704, David J. Roedl, Indiana University Bloomington, Bloomington, Indiana, USA; 81100118833, Erik Stolterman, Indiana University Bloomington, Bloomington, Indiana, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466258","DesignLibs: a scenario-based design method for ideation","0 ","19","132","132","design methods; miscellaneous; user-centered design","4","81416602314, Jared S. Bauer, University of Washington, Seattle, Washington, USA; 81548025762, Julie A. Kientz, University of Washington, Seattle, Washington, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466260","Powering the cellphone revolution: findings from mobile phone charging trials in off-grid Kenya","0 ","19","110","110","design; human factors; miscellaneous; off-grid power","10","81314492849, Susan P. Wyche, Michigan State University, East Lansing, MI, USA; 81503657693, Laura L. Murphy, Tulane University, New Orleans, LA, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466261","Deep conservation in urban India and its implications for the design of conservation technologies","1 ","18","105","105","developing world; ict4d; sustainability","10","81350584254, Yedendra B. Shrinivasan, IBM Research, Bangalore, India; 81557128956, Mohit Jain, IBM Research, Bangalore, India; 81488658047, Deva P. Seetharam, IBM Research, Bangalore, India; 81556657956, Abhishek Choudhary, IBM Research, Bangalore, India; 81100080130, Elaine M. Huang, University of Zurich, Zurich, Switzerland; 81416606961, Tawanna Dillahunt, Carnegie Mellon University, Pittsburgh, USA; 81100650762, Jennifer Mankoff, Carnegie Mellon University, Pittsburgh, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466262","Fighting against the wall: social media use by political activists in a Palestinian village","0 ","8","106","106","appropriation; miscellaneous; social media","10","81100659507, Volker Wulf, University of Siegen, Siegen, NRW, Germany; 81557694656, Konstantin Aal, University of Siegen, Siegen, Germany; 81558432256, Ibrahim Abu Kteish, University of Siegen, Siegen, NRW, Germany; 81553959856, Meryem Atam, University of Siegen, Siegen, Germany; 81100295733, Kai Schubert, University of Siegen, Siegen, Germany; 81100112472, Markus Rohde, University of Siegen, Siegen, Germany; 81557004956, George P. Yerousis; 81406595095, David Randall; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466263","The mobile media actor-network in urban India","0 ","15","109","109","actor-network theory; hci4d; media; mobile","10","81460646715, Neha Kumar, University of California, Berkeley, Berkeley, California, USA; 81381609830, Nimmi Rangaswamy, Microsoft Research India, Bangalore, Karnataka, India; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466265","Cascade: crowdsourcing taxonomy creation","1 ","36","175","175","algorithm; group and organization interfaces; information architecture","10","81442618250, Lydia B. Chilton, University of Washington, Seattle, Washington, USA; 81336491037, Greg Little, Microsoft Research Asia, Beijing, Beijing, China; 81323489686, Darren Edge, University of Washington, Seattle, Washington, USA; 81100087768, Daniel S. Weld, University of Washington, Seattle, Washington, USA; 81100103519, James A. Landay; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466266","Let's get together: the formation and success of online creative collaborations","0 ","21","179","179","collaboration; group and organization interfaces; online communities","10","81436599266, Burr Settles, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81758794857, Steven Dow, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466267","A tribute to Mad skill: expert amateur visuality and world of Warcraft Machinima","0 ","11","89","89","creativity; machinima; visuality","10","81502722044, Tyler Pace, Indiana University Bloomington, Bloomington, Indiana, USA; 81443597484, Austin Toombs, Indiana University Bloomington, Bloomington, Indiana, USA; 81484646796, Shad Gross, Indiana University Bloomington, Bloomington, Indiana, USA; 81556251056, Tony Pattin, Indiana University Bloomington, Bloomington, Indiana, USA; 81100057577, Jeffrey Bardzell, Indiana University Bloomington, Bloomington, Indiana, USA; 81100057558, Shaowen Bardzell, Indiana University Bloomington, Bloomington, Indiana, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466268","Virtual birding: extending an environmental pastime into the virtual world for citizen science","0 ","17","119","119","bioacoustics; bird watching; citizen science; group and organization interfaces","4","81496690150, Mark Cottman-Fields, Queensland University of Technology, Brisbane, Queensland, Australia; 81100017862, Margot Brereton, Queensland University of Technology, Brisbane, Queensland, Australia; 81100338049, Paul Roe, Queensland University of Technology, Brisbane, Queensland, Australia; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466269","Warping time for more effective real-time crowdsourcing","2 ","11","125","125","captioning; miscellaneous","4","81490695200, Walter S. Lasecki, University of Rochester, Rochester, New York, USA; 81557747456, Christopher D. Miller, University of Rochester, Rochester, New York, USA; 81338487593, Jeffrey P. Bigham, University of Rochester, Rochester, New York, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481281","Predicting users' first impressions of website aesthetics with a quantification of perceived visual complexity and colorfulness","0 ","70","356","356","colorfulness; first impression; perception; user interfaces","10","81350583575, Katharina Reinecke, Harvard University, Cambridge, Massachusetts, USA; 81557134256, Tom Yeh, University of Colorado at Boulder, Boulder, Colorado, USA; 81442618358, Luke Miratrix, Harvard University, Cambridge, Massachusetts, USA; 81556742056, Rahmatri Mardiko, University of Maryland, College Park, Maryland, USA; 81556427756, Yuechen Zhao, Harvard University, Cambridge, Massachusetts, USA; 81557359256, Jenny Liu, Harvard University, Cambridge, Massachusetts, USA; 81100593751, Krzysztof Z. Gajos, Harvard University, Cambridge, Massachusetts, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481282","Love it or hate it!: interactivity and user types","0 ","69","314","314","affect; individual differences; quality judgement; user interfaces","10","81502723503, Jennefer Hart, The University of Manchester, Manchester, UK; 81100269401, Alistair G. Sutcliffe, The University of Manchester, Manchester, UK; 81479651351, Antonella De Angeli, University of Trento, Trento, Trento, Italy; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481283","SPRWeb: preserving subjective responses to website colour schemes through automatic recolouring","0 ","20","152","152","automatic recolouring; colour vision deficiency","10","81460658260, David R. Flatla, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81350583575, Katharina Reinecke, Harvard University, Cambridge, Massachusetts, USA; 81100275704, Carl Gutwin, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81100593751, Krzysztof Z. Gajos, Harvard University, Cambridge, MA, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481285","Analyzing users' narratives to understand experience with interactive products","0 ","33","258","258","miscellaneous","10","81443597649, Alexandre N. Tuch, University of Copenhagen, Copenhagen, Denmark; 81557951456, Rune Trusell, University of Copenhagen, Copenhagen, Denmark; 81100047223, Kasper Hornb&#230;k, University of Copenhagen, Copenhagen, Denmark; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481286","Extracting usability and user experience information from online user reviews","1 ","40","313","313","end user reviews; natural language processing; user experience","10","81453656314, Steffen Hedegaard, University of Copenhagen, Copenhagen, Denmark; 81100412477, Jakob Grue Simonsen, University of Copenhagen, Copenhagen, Denmark; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481287","UMUX-LITE: when there's no time for the SUS","0 ","111","566","566","psychometric evaluation; standardized questionnaires; system usability scale; umux-lite; usability metric for user experience","4","81100350474, James R. Lewis, IBM Software Group, Boca Raton, USA; 81542223456, Brian S. Utesch, IBM Software Group, Durham, USA; 81557597656, Deborah E. Maher, IBM Software Group, Cambridge, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481288","Non-parametric decision trees and online HCI","0 ","7","87","87","classification; games; online studies; regression","4","81440616386, Torben Sko, Australian National University, Canberra, Australia; 81100521514, Henry J. Gardner, Australian National University, Canberra, Australia; 81100426121, Michael Martin, Australian National University, Canberra, Australia; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481290","Listen to it yourself!: evaluating usability of what's around me? for the blind","1 ","17","245","245","audio feedback; user interfaces","10","81331501543, Sabrina A. Pan&#235;els, McGill University, Montr&#233;al, Qu&#233;bec, Canada; 81472644046, Adriana Olmos, McGill University, Montr&#233;al, Qu&#233;bec, Canada; 81442609107, Jeffrey R. Blum, McGill University, Montr&#233;al, Qu&#233;bec, Canada; 81100490116, Jeremy R. Cooperstock, McGill University, Montr&#233;al, Qu&#233;bec, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481291","Visual challenges in the everyday lives of blind people","2 ","30","169","169","accessibility; crowdsourcing; mobile","10","81490664843, Erin Brady, University of Rochester, Rochester, New York, USA; 81452607037, Meredith Ringel Morris, Microsoft Research, Redmond, Washington, USA; 81542898956, Yu Zhong, University of Rochester, Rochester, New York, USA; 81461650186, Samuel White, University of Rochester, Rochester, New York, USA; 81338487593, Jeffrey P. Bigham, University of Rochester, Rochester, New York, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481292","Accessible photo album: enhancing the photo sharing experience for people with visual impairment","3 ","10","131","131","audiophotography; general; visual impairment","10","81319492589, Susumu Harada, IBM Research - Tokyo, Tokyo, Japan; 81327491464, Daisuke Sato, IBM Research - Tokyo, Tokyo, Japan; 81557124956, Dustin W. Adams, University of California, Santa Cruz, Santa Cruz, California, USA; 81100649048, Sri Kurniawan, University of California, Santa Cruz, Santa Cruz, California, USA; 81408594028, Hironobu Takagi, IBM Research - Tokyo, Tokyo, Japan; 81100044475, Chieko Asakawa, IBM Research - Tokyo, Tokyo, Japan; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481294","A study on icon arrangement by smartphone users","1 ","66","368","368","icon arrangement; user behavior","10","81416594605, Matthias B&#246;hmer, DFKI GmbH, Saarbr&#252;cken, Germany; 81100607196, Antonio Kr&#252;ger, DFKI GmbH, Saarbr&#252;cken, Germany; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481295","SeeSay and HearSay CAPTCHA for mobile interaction","0 ","61","209","209","applications and expert systems; mobile phone; speech recognition","10","81317500199, Sajad Shirali-Shahreza, University of Toronto, Toronto, Ontario, Canada; 81100263138, Gerald Penn, University of Toronto, Toronto, Ontario, Canada; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, Ontario, Canada; 81100415294, Yashar Ganjali, University of Toronto, Toronto, Ontario, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481296","Phoneprioception: enabling mobile phones to infer where they are kept","2 ","23","140","140","context awareness; mobile sensors","10","81467645911, Jason Wiese, Microsoft Research, Redmond, Washington &#38; Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100324651, T. Scott Saponas, Microsoft Research, Redmond, Washington, USA; 81332491415, A.J. Bernheim Brush, Microsoft Research, Redmond, Washington, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481297","Facilitating parallel web browsing through multiple-page view","0 ","58","272","272","multiple-page view; user interfaces","4","81442598495, Wenchang Xu, Tsinghua University, Beijing, China; 81467660483, Chun Yu, Tsinghua University, Beijing, China; 81557645656, Songmin Zhao, Tsinghua University, Beijing, China; 81350596290, Jie Liu, Tsinghua University, Beijing, China; 81100647319, Yuanchun Shi, Tsinghua University, Beijing, China; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481298","Swipe vs. scroll: web page switching on mobile browsers","0 ","48","328","328","information spaces; mobile; web browser","4","81100582303, Andrew Warr, Google, Inc., Mountain View, California, USA; 81100330316, Ed H. Chi, Google, Inc., Mountain View, California, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481300","Flights in my hands: coherence concerns in designing Strip'TIC, a tangible space for air traffic controllers","0 ","15","220","220","air traffic control; distributed cognition; multimedia information systems; pen-based uis; tangible interaction","10","81100163015, Catherine Letondal, ENAC, Toulouse, France; 81350584067, Christophe Hurter, ENAC &#38; Univerite de Toulouse, Toulouse, France; 81502800773, R&#233;mi Lesbordes, ENAC &#38; Univerite de Toulouse, Toulouse, France; 81310489790, Jean-Luc Vinot; 81100322683, St&#233;phane Conversy; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481301","PixelTone: a multimodal interface for image editing","0 ","28","252","252","image editing; natural language","10","81502797271, Gierad P. Laput, University of Michigan, Ann Arbor, Michigan &#38; Adobe Research, San Francisco, California, USA; 81100654713, Mira Dontcheva, University of Michigan, Ann Arbor, Michigan, USA; 81319504256, Gregg Wilensky; 81558074856, Walter Chang; 81100035467, Aseem Agarwala; 81502773744, Jason Linder; 81100589033, Eytan Adar; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481302","The space between the notes: adding expressive pitch control to the piano keyboard","0 ","20","237","237","capacitive touch sensing; expressivity; performance technique; sound and music computing","10","81421599247, Andrew P. McPherson, Queen Mary University of London, London, UK; 81558337256, Adrian Gierakowski, Queen Mary University of London, London, UK; 81335497880, Adam M. Stark, Queen Mary University of London, London, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481303","Reflexive loopers for solo musical improvisation","0 ","5","108","108","classification; music interaction; synthesis","4","81100218356, Fran&#231;ois Pachet, Sony CSL Paris, Paris, France; 81100653192, Pierre Roy, Sony CSL Paris, Paris, France; 81557388156, Julian Moreira, Sony CSL Paris, Paris, France; 81100588827, Mark d'Inverno, Goldsmiths &#38; Sony CSL Paris, Paris, France; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481304","8D: interacting with a relightable glasses-free 3D display","0 ","15","254","254","glasses-free 3d; light-based interaction; user interfaces","4","81442601918, Matthew Hirsch, Massachusetts Institute of Technology, Cambridge, USA; 81328488768, Shahram Izadi, Microsoft Research, Cambridge, USA; 81435601065, Henry Holtzman, Massachusetts Institute of Technology, Cambridge, USA; 81100022847, Ramesh Raskar, Massachusetts Institute of Technology, Cambridge, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481306","Exploring the effects of space and place on engagement with an interactive installation","2 ","37","214","214","interaction; place; situated display","10","81558377456, Imeh Akpan, University College London, London, UK; 81100280485, Paul Marshall, University College London, London, UK; 81100566270, Jon Bird, University College London, London, UK; 81502662276, Daniel Harrison, University College London, London, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481307","Focused and casual interactions: allowing users to vary their level of engagement","1 ","23","142","142","casual interaction; foreground/background; peripheral interaction; user interfaces","10","81484643749, Henning Pohl, University of Glasgow, Glasgow, Scotland, United Kingdom &#38; University of Hanover, Hannover, Germany; 81100572841, Roderick Murray-Smith, University of Glasgow, Glasgow, Scotland, United Kingdom; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481308","Designing engagement-aware agents for multiparty conversations","0 ","13","119","119","engagement; human-robot interaction; multiparty conversation; user/machine systems","10","81442612320, Qianli Xu, Institute for Infocomm Research Singapore, Singapore, Singapore; 81455605472, Liyuan Li, Institute for Infocomm Research Singapore, Singapore, Singapore; 81488662754, Gang Wang, Institute for Infocomm Research Singapore, Singapore, Singapore; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481309","Ownership and control of point of view in remote assistance","0 ","14","85","85","control; group and organization interfaces; remote assistance","10","81350574181, Joel Lanir, IBM Haifa Research &#38; University of Haifa, Haifa, Israel; 81502741576, Ran Stone, IBM Research, Haifa, Israel; 81543198456, Benjamin Cohen, IBM Research, Haifa, Israel; 81502794883, Pavel Gurevich, IBM Research, Haifa, Israel; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481311","Effects of peer feedback on contribution: a field experiment in Wikipedia","0 ","32","200","200","field experiment; online communities; peer feedback","10","81484646857, Haiyi Zhu, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81558088856, Amy Zhang, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81558241656, Jiping He, Carnegie Mellon University, Pittsburgh, PA, USA; 81328489038, Robert E. Kraut, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81350583094, Aniket Kittur, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481312","Activity-centric support for ad hoc knowledge work: a case study of co-activity manager","0 ","16","130","130","activity theory; collaborative work; user interfaces","10","81502746220, Steven Houben, IT University of Copenhagen, Copenhagen, Denmark; 81503651494, Jakob E. Bardram, IT University of Copenhagen, Copenhagen, Denmark; 81361604861, Jo Vermeulen, Hasselt University - tUL - iMinds, Diepenbeek, Belgium; 81309493252, Kris Luyten, Hasselt University - tUL - iMinds, Diepenbeek, Belgium; 81100095928, Karin Coninx, Hasselt University - tUL - iMinds, Diepenbeek, Belgium; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481313","Turbulence in the clouds: challenges of cloud-based information work","0 ","17","120","120","cloud computing; information management; on-line information services","10","81100147309, Amy Voida, University of California, Irvine, Irvine, California, USA; 81350567367, Judith S. Olson, University of California, Irvine, Irvine, California, USA; 81502660706, Gary M. Olson, University of California, Irvine, Irvine, California, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481314","Factors impacting community response in an interest-sharing network","0 ","14","84","84","group and organization interfaces; social networks","4","81100158747, Iris Howley, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81557227156, Todd Newman, Microsoft Research, Redmond, Washington, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481315","Using an open card sort with children to categorize games in a mobile phone application store","0 ","14","115","115","card sort; children; cluster analysis; information retrieval; recall","4","81502804146, Brendan Cassidy, University of Central Lancashire, Preston, United Kingdom; 81556290656, Dipti Saurabh Antani, University of Central Lancashire, Preston, United Kingdom; 81338490548, Janet C C. Read, University of Central Lancashire, Preston, United Kingdom; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481317","How fast is fast enough?: a study of the effects of latency in direct-touch pointing tasks","1 ","88","437","437","direct input; latency; touch input","10","81416594286, Ricardo Jota, University of Toronto, Toronto, Ontario, Canada; 81548267056, Albert Ng, Microsoft Applied Sciences Group, Redmond, Washington, USA; 81100246613, Paul Dietz, Microsoft Applied Sciences Group, Redmond, Washington, USA; 81100606762, Daniel Wigdor, University of Toronto, Toronto, Ontario, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481318","TouchViz: a case study comparing two interfaces for data analytics on tablets","0 ","40","244","244","data visualization.; miscellaneous; user studies","10","81758862057, Steven M. Drucker, Microsoft Research, Redmond, Washington, USA; 81309487122, Danyel Fisher, Microsoft Research, Redmond, Washington, USA; 81557280356, Ramik Sadana, Microsoft Research &#38; Georgia Institute of Technology, Atlanta, Georgia, USA; 81503669939, Jessica Herron, Microsoft Research, Redmond, Washington, USA; 81458640935, m.c. schraefel, University of Southampton, Southampton , United Kingdom; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481319","W3touch: metrics-based web page adaptation for touch","3 ","43","271","271","adaptive interfaces; usability metrics","10","81484640607, Michael Nebeling, ETH Zurich, Zurich, Switzerland; 81558253056, Maximilian Speicher, ETH Zurich, Zurich, Switzerland; 81100036334, Moira Norrie, ETH Zurich, Zurich, Switzerland; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2481320","FlashTouch: data communication through touchscreens","0 ","25","203","203","data sharing; stylus; touchscreen based communication","4","81492642499, Masa Ogata, Keio University, Yokohama City, Kanagawa, Japan; 81442608773, Yuta Sugiura, Keio University, Yokohama City, Kanagawa, Japan; 81414597701, Hirotaka Osawa, Keio University, Yokohama City, Kanagawa, Japan; 81100282909, Michita Imai, Keio University, Yokohama City, Kanagawa, Japan; "
