"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753491","Shoulder-surfing resistance with eye-gaze entry in cued-recall graphical passwords","14 ","11","309","914","authentication; eye tracking; human factors; security","4","81335490475, Alain Forget, Carleton University, Ottawa, ON, Canada; 81332493266, Sonia Chiasson, Carleton University, Ottawa, ON, Canada; 81100135223, Robert Biddle, Carleton University, Ottawa, ON, Canada; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753492","Visual vs. compact: a comparison of privacy policy interfaces","4 ","6","232","867","access control policy; human factors; privacy; social network site","4","81385595946, Heather Richter Lipford, University of North Carolina at Charlotte, Charlotte, NC, USA; 81332534529, Jason Watson, University of North Carolina at Charlotte, Charlotte, NC, USA; 81339536303, Michael Whitney, University of North Carolina at Charlotte, Charlotte, NC, USA; 81460657173, Katherine Froiland, University of Minnesota, Morris, Morris, MN, USA; 81100651314, Robert W. Reeder, Microsoft, Redmond, WA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753494","Pointassist for older adults: analyzing sub-movement characteristics to aid in pointing tasks","8 ","4","135","643","accuracy; human factors; older adults","10","81100553487, Juan Pablo Hourcade, University of Iowa, Iowa City, IA, USA; 81460641188, Christopher M. Nguyen, University of Iowa, Iowa City, IA, USA; 81328489779, Keith B. Perry, University of Iowa, Iowa City, IA, USA; 81460655481, Natalie L. Denburg, University of Iowa, Iowa City, IA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753495","Steadied-bubbles: combining techniques to address pen-based pointing errors for younger and older adults","3 ","4","54","370","design; experimentation; input devices and strategies; pen-based interaction","10","81100235288, Karyn Moffatt, University of British Columbia, Vancouver, BC, Canada; 81100232506, Joanna McGrenere, University of British Columbia, Vancouver, BC, Canada; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753496","Learning to Text: An Interaction Analytic Study of How Seniors Learn to Enter Text on Mobile Phones","2 ","8","102","720","cell phone; interaction analysis; mobile phone; seniors; texting","10","81100143582, Alexandra Weilenmann, University of Gothenburg, G&#246;teborg, Sweden; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753498","Touch-display keyboards: transforming keyboards into interactive surfaces","9 ","17","338","2,238","design; gui; i/o device; interactive surface; touch-display keyboard","10","81319488693, Florian Block, Lancaster University, Lancaster, United Kingdom; 81452616827, Hans Gellersen, Lancaster University, Lancaster, United Kingdom; 81100599166, Nicolas Villar, Microsoft Research Cambridge, Cambridge, United Kingdom; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753499","iCon: utilizing everyday objects as additional, auxiliary and instant tabletop controllers","7 ","6","106","889","design; experimentation; multimedia information systems; tangible user interface","10","81416600159, Kai-Yin Cheng, National Taiwan University, Taipei, Taiwan Roc; 81321494894, Rong-Hao Liang, National Taiwan University, Taipei, Taiwan Roc; 81100108039, Bing-Yu Chen, National Taiwan University, Taipei, Taiwan Roc; 81460645261, Rung-Huei Laing, National Taiwan University of Science and Technology, Taipei, Taiwan Roc; 81387592082, Sy-Yen Kuo, National Taiwan University, Taipei, Taiwan Roc; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753500","Lumino: tangible blocks for tabletop computers based on glass fiber bundles","32 ","7","256","1,490","building blocks; design; glass fiber bundles; input devices and strategies; stacking; tangible","10","81100137268, Patrick Baudisch, Hasso Plattner Institute, Potsdam, Germany; 81460645003, Torsten Becker, Hasso Plattner Institute, Potsdam, Germany; 81460656798, Frederik Rudeck, Hasso Plattner Institute, Potsdam, Germany; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753502","Opinion space: a scalable tool for browsing online comments","13 ","12","105","832","algorithms; comment browsing; design; experimentation; opinion mining; perceptual maps; web-based interaction","10","81460658047, Siamak Faridani, University of California, Berkeley, Berkeley, CA, USA; 81338487831, Ephrat Bitton, University of California, Berkeley, Berkeley, CA, USA; 81100335135, Kimiko Ryokai, University of California, Berkeley, Berkeley, CA, USA; 81100491691, Ken Goldberg, University of California, Berkeley, Berkeley, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753503","Short and tweet: experiments on recommending content from information streams","71 ","40","327","1,563","algorithms; group and organization interfaces; recommender system; topic modeling","10","81338487940, Jilin Chen, University of Minnesota, Minneapolis, MN, USA; 81416597973, Rowan Nairn, Palo Alto Research Center, Palo Alto, CA, USA; 81100407787, Les Nelson, Palo Alto Research Center, Palo Alto, CA, USA; 81405591691, Michael Bernstein, Massachusetts Institute of Technology, Cambridge, MA, USA; 81100330316, Ed Chi, Palo Alto Research Center, Palo Alto, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753504","Characterizing debate performance via aggregated twitter sentiment","51 ","44","356","1,512","affect; debate; human factors; miscellaneous; tv","4","81309489274, Nicholas A. Diakopoulos, Rutgers University, New Brunswick, NJ, USA; 81100288295, David A. Shamma, Yahoo! Research, Santa Clara, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753505","Dandelion: supporting coordinated, collaborative authoring in Wikis","5 ","3","32","263","awareness; computer-supported cooperative work; human factors","4","81339493966, Changyan Chi, IBM Research - China, Beijing, China; 81100264735, Michelle X. Zhou, IBM Research - China, Beijing, China; 81408595118, Min Yang, IBM Research - China, Beijing, China; 81452602767, Wenpeng Xiao, IBM Research - China, Beijing, China; 81460650531, Yiqin Yu, IBM Research - China, Beijing, China; 81460642590, Xiaohua Sun, IBM Research - China, Beijing, China; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753507","Constructing identities through storytelling in diabetes management","9 ","11","125","637","chronic disease management; diabetes; medical information systems; ubiquitous computing","10","81100538787, Lena Mamykina, Columbia University, New York, NY, USA; 81460650224, Andrew D. Miller, Georgia Institute of Technology, Atlanta, GA, USA; 81100331104, Elizabeth D. Mynatt, Georgia Institute of Technology, Atlanta, GA, USA; 81538279656, Daniel Greenblatt; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753508","Self-monitoring, self-awareness, and self-determination in cardiac rehabilitation","10 ","17","101","556","cardiac rehabilitation; health; human factors; physical activity","10","81338490077, Julie Maitland, University of Glasgow, Glasgow, United Kingdom; 81100086432, Matthew Chalmers; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753509","Negotiating boundaries: managing disease at home","4 ","10","98","527","boundary object; compliance; disease management; home; medical information systems; user interfaces","10","81460655329, Rikke Aarhus, Aarhus University, Aarhus, Denmark; 81350573331, Stinne Aal&#248;kke Ballegaard, Aarhus University, Aarhus, Denmark; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753511","<i>Momentum</i>: getting and staying on topic during a brainstorm","5 ","7","83","531","brainstorming; design; group creativity","4","81416596129, Patti Bao, Northwestern University, Evanston, IL, USA; 81328488417, Elizabeth Gerber, Northwestern University, Evanston, IL, USA; 81100246470, Darren Gergle, Northwestern University, Evanston, IL, USA; 81460653856, David Hoffman, Northwestern University, Evanston, IL, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753512","Layered elaboration: a new technique for co-design with children","13 ","4","97","614","children; cooperative inquiry; evolutionary prototyping; low-tech prototyping","4","81416598462, Greg Walsh, University of Maryland, College Park, MD, USA; 81100365303, Alison Druin, University of Maryland, College Park, MD, USA; 81100549032, Mona Leigh Guha, University of Maryland, College Park, MD, USA; 81435595763, Elizabeth Foss, University of Maryland, College Park, MD, USA; 81100043718, Evan Golub, University of Maryland, College Park, MD, USA; 81435607424, Leshell Hatley, University of Maryland, College Park, MD, USA; 81460641019, Elizabeth Bonsignore, University of Maryland, College Park, MD, USA; 81460658457, Sonia Franckel, University of Maryland, College Park, MD, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753513","Don't just stare at me!","5 ","6","69","656","design; gaze; human factors; virtual agent","10","81384615081, Ning Wang, University of Southern California, Marina del Rey, CA, USA; 81322494423, Jonathan Gratch, University of Southern California, Marina del Rey, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753514","Video playdate: toward free play across distance","25 ","10","85","437","children; free play; synchronous interaction","10","81350580946, Svetlana Yarosh, Georgia Institute of Technology, Atlanta, GA, USA; 81100519232, Kori M. Inkpen, Microsoft Research, Redmond, WA, USA; 81332491415, A.J. Bernheim Brush, Microsoft Research, Redmond, WA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753516","Where should i turn: moving from individual to collaborative navigation strategies to inform the interaction design of future navigation systems","14 ","15","127","679","design; general; human factors; interaction design","10","81100492013, Jodi Forlizzi, Carnegie Mellon University, Pittsburgh, PA, USA; 81460655117, William C. Barley, Northwestern University, Evanston, IL, USA; 81444596656, Thomas Seder, General Motors Corporation, Warren, MI, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753517","Studying driver attention and behaviour for three configurations of GPS navigation in real traffic driving","7 ","25","155","763","driving; field experiment; human factors; miscellaneous; output modalities","10","81460647795, Brit Susan Jensen, Aalborg University, Aalborg, Denmark; 81100131331, Mikael B. Skov, Aalborg University, Aalborg, Denmark; 81460654852, Nissanthen Thiruravichandran, Aalborg University, Aalborg, Denmark; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753518","Cars, calls, and cognition: investigating driving and divided attention","6 ","27","182","792","attention; driving; experimentation; measurement","10","81343495796, Shamsi T. Iqbal, Microsoft Research, Redmond, WA, USA; 81100098724, Yun-Cheng Ju, Microsoft Research, Redmond, WA, USA; 81100323543, Eric Horvitz, Microsoft Research, Redmond, WA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753520","Homeless young people's experiences with information systems: life and work in a community technology center","15 ","18","119","541","design; homelessness; social issues","10","81435608664, Jill Palzkill Woelfer, University of Washington, Seattle, WA, USA; 81100622591, David G. Hendry, University of Washington, Seattle, WA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753521","Feminist HCI: taking stock and outlining an agenda for design","51 ","45","322","1,653","design; feminist design qualities; feminist standpoint theory; hci; miscellaneous","10","81100057558, Shaowen Bardzell, School of Informatics and Computing, Indiana University , Bloomington, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753522","Postcolonial computing: a lens on design and development","33 ","18","164","734","culture; economics; ict4d; miscellaneous; sts","10","81100459507, Lilly Irani, University of California, Irvine, Irvine, CA, USA; 81328491066, Janet Vertesi, University of California, Irvine, Irvine, CA, USA; 81100521529, Paul Dourish, University of California, Irvine, Irvine, CA, USA; 81438595977, Kavita Philip, University of California, Irvine, Irvine, CA, USA; 81328488487, Rebecca E. Grinter, Georgia Institute of Technology, Atlanta, GA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753524","Integrating Text with Video and 3D Graphics: The Effects of Text Drawing Styles on Text Readability","5 ","6","88","635","3d graphics; augmented reality; experimentation; image polarity; multi/mixed media; screen design","10","81350597678, Jacek Jankowski, Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland; 81460654921, Krystian Samp, Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland; 81436600749, Izabela Irzynska, Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland; 81444608326, Marek Jozwowicz, Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland; 81100438867, Stefan Decker, Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753525","Apatite: a new interface for exploring APIs","2 ","3","69","484","api documentation; documentation; human factors; software libraries; web applications","4","81460644453, Daniel S. Eisenberg, Carnegie Mellon University, Pittsburgh, PA, USA; 81100007635, Jeffrey Stylos, Carnegie Mellon University, Pittsburgh, PA, USA; 81100013136, Brad A. Myers, Carnegie Mellon University, Pittsburgh, PA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753526","Push-and-pull switching: window switching based on window overlapping","4 ","2","57","462","design; overlapping; window management","4","81460653925, Quan Xu, LIFL &#38; INRIA Lille, University of Lille, Lille, France; 81100168597, G&#233;ry Casiez, LIFL &#38; INRIA Lille, University of Lille, Lille, France; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753527","Animated UI transitions and perception of time: a user study on animated effects on a mobile screen","5 ","6","82","555","human factors; ui animations; ui transitions","4","81350586422, Jussi Huhtala, Nokia Research Center, Oulu, Finland; 81442613980, Ari-Heikki Sarjanoja, Nokia Research Center, Oulu, Finland; 81100147371, Jani M&#228;ntyj&#228;rvi, VTT Technical Research Centre of Finland, Oulu, Finland; 81100322492, Minna Isomursu, VTT Technical Research Centre of Finland, Oulu, Finland; 81100417488, Jonna H&#228;kkil&#228;, Nokia Research Center, Oulu, Finland; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753529","Interactive optimization for steering machine classification","10 ","4","68","321","algorithms; human factors; interactive optimization; user interfaces","10","81100301388, Ashish Kapoor, Microsoft Research, Redmond, WA, USA; 81409593205, Bongshin Lee, Microsoft Research, Redmond, WA, USA; 81100255664, Desney Tan, Microsoft Research, Redmond, WA, USA; 81100323543, Eric Horvitz, Microsoft Research, Redmond, WA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753530","A longitudinal study of how highlighting web content change affects people's web interactions","5 ","4","41","392","design; longitudinal study; re-finding; user issues","4","81100167805, Jaime Teevan, Microsoft Research, Redmond, WA, USA; 81100134501, Susan T. Dumais, Microsoft Research, Redmond, WA, USA; 81363605125, Daniel J. Liebling, Microsoft Research, Redmond, WA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753531","Examining multiple potential models in end-user interactive concept learning","5 ","4","53","255","design; human factors; user interfaces","4","81323487634, Saleema Amershi, University of Washington, Seattle, WA, USA; 81100142271, James Fogarty, University of Washington, Seattle, WA, USA; 81100301388, Ashish Kapoor, Microsoft Research, Redmond, WA, USA; 81100255664, Desney Tan, Microsoft Research, Redmond, WA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753532","Signed networks in social media","51 ","65","390","1,344","design; measurement; signed networks; structural balance; web-based interaction","10","81367595814, Jure Leskovec, Stanford University, Stanford, CA, USA; 81452617754, Daniel Huttenlocher, Cornell University, Ithaca, NY, USA; 81100288264, Jon Kleinberg, Cornell University, Ithaca, NY, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753534","Why it's quick to be square: modelling new and existing hierarchical menu designs","4 ","13","194","1,014","hierarchical menus; interaction styles; performance models.","10","81100415845, David Ahlstr&#246;m, Klagenfurt University, Klagenfurt, Austria; 81100607754, Andy Cockburn, University of Canterbury, Christchurch, New Zealand; 81100275704, Carl Gutwin, University of Saskatchewan, Saskatoon, SK, Canada; 81100459517, Pourang Irani, University of Manitoba, Winnipeg, MAN, Canada; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753535","pCubee: a perspective-corrected handheld cubic display","12 ","13","120","827","3d visualization; fish tank vr; human factors; multi-screen display; three-dimensional displays; user interface","10","81319501712, Ian Stavness, University of British Columbia, Vancouver, BC, Canada; 81444600827, Billy Lam, University of British Columbia, Vancouver, BC, Canada; 81327488395, Sidney Fels, University of British Columbia, Vancouver, BC, Canada; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753536","Bias towards regular configuration in 2D pointing","1 ","3","30","250","2d pointing; ergonomics; experimentation; human factors; theory and methods","10","81460651350, Huahai Yang, IBM Research - Almaden, San Jose, CA, USA; 81460653893, Xianggang Xu; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753538","Digital drumming: a study of co-located, highly coordinated, dyadic collaboration","1 ","4","41","357","collaboration; coordination; experimentation; performance","10","81460656704, Bobby Beaton, Virginia Tech, Blacksburg, VA, USA; 81100010024, Steve Harrison, Virginia Tech, Blacksburg, VA, USA; 81100275563, Deborah Tatar, Virginia Tech, Blacksburg, VA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753539","G-nome surfer: a tabletop interface for collaborative exploration of genomic data","14 ","14","180","789","bioinformatics; genome browser; reality-based interaction; user interfaces","10","81100216740, Orit Shaer, Wellesley College, Wellesley, MA, USA; 81460641339, Guy Kol, Babson College, Babson Park, MA, USA; 81460650999, Megan Strait, Wellesley College, Wellesley, MA, USA; 81460649442, Chloe Fan, Carnegie Mellon University, Pittsburgh, PA, USA; 81460650719, Catherine Grevet, Georgia Institute of Technology, Atlanta, GA, USA; 81460656903, Sarah Elfenbein, Wellesley College, Wellesley, MA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753541","America is like Metamucil: fostering critical and creative thinking about metaphor in political blogs","6 ","7","45","303","blog readers; creativity; group and organization interfaces; metaphor; political blogs","10","81311485671, Eric P.S. Baumer, University of California, Irvine, Irvine, CA, USA; 81444598666, Jordan Sinclair, University of California, Irvine, Irvine, CA, USA; 81100457381, Bill Tomlinson, University of California, Irvine, Irvine, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753542","Understanding dispute resolution online: using text to reflect personal and substantive issues in conflict","5 ","7","68","365","computer conferencing, teleconferencing, and videoconferencing; conflict; human factors; online dispute resolution; virtual communities","10","81460653200, Matt Billings, University of Bath, Bath, United Kingdom; 81100318368, Leon A. Watts, University of Bath, Bath, United Kingdom; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753543","Presenting diverse political opinions: how and how much","14 ","8","102","446","design; diversity; miscellaneous; news aggregators; politics; presentation","10","81416604516, Sean A. Munson, University of Michigan, Ann Arbor, MI, USA; 81100225915, Paul Resnick, University of Michigan, Ann Arbor, MI, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753545","Propitious aggregation: reducing participant burden in ego-centric network data collection","0 ","4","40","229","computer-assisted self interviews; experimentation; social network sites; sociology; user interfaces","4","81361608922, Derek Lackaff, University of Texas at Austin, Austin, TX, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753546","Trying too hard: effects of mobile agents' (Inappropriate) social expressiveness on trust, affect and compliance","2 ","4","37","273","autonomy; experimentation; miscellaneous; social expressiveness","4","81328487965, Henriette Cramer, University of Amsterdam, Mobile Life Centre, SICS, Kista, Sweden; 81100133286, Vanessa Evers, University of Amsterdam, Amsterdam, Netherlands; 81460658335, Tim van Slooten, University of Amsterdam, Amsterdam, Netherlands; 81342495492, Mattijs Ghijsen, University of Amsterdam, Amsterdam, Netherlands; 81100478624, Bob Wielinga, University of Amsterdam, Amsterdam, Netherlands; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753547","A simple index for multimodal flexibility","1 ","1","46","323","attention; human factors; mobile human-computer interaction; multimodal interaction","10","81100333050, Antti Oulasvirta, Aalto University and University of Helsinki, Helsinki, Finland; 81453655512, Joanna Bergstrom-Lehtovirta, Aalto University and University of Helsinki, Helsinki, Finland; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753548","Social gravity: a virtual elastic tether for casual, privacy-preserving pedestrian rendezvous","17 ","5","93","509","artificial, augmented, and virtual realities; gps; human factors; navigation; vibrotactile","10","81100169940, John Williamson, University of Glasgow, Glasgow, United Kingdom; 81371592031, Simon Robinson, Swansea University, Swansea, United Kingdom; 81460653697, Craig Stewart, University of Glasgow, Glasgow, United Kingdom; 81100572841, Roderick Murray-Smith, University of Glasgow, Glasgow, United Kingdom; 81328488881, Matt Jones, Swansea University, Swansea, United Kingdom; 81100359199, Stephen Brewster, University of Glasgow, Glasgow, United Kingdom; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753550","Temporal hybridity: footage with instant replay in real time","2 ","5","58","342","collaborative search; control room; human factors; social interaction; synchronous interaction; video","10","81371594557, Arvid Engstr&#246;m, Mobile Life, Interactive Institute, Stockholm, Sweden; 81100316356, Oskar Juhlin, Mobile Life, Interactive Institute, Stockholm, Sweden; 81100036324, Mark Perry, Brunel University, London, United Kingdom; 81460656296, Mathias Broth, Link&#246;ping University, Link&#246;ping, Sweden; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753551","Experience, adjustment, and engagement: the role of video in law enforcement","4 ","4","52","288","contextual inquiry; human factors; miscellaneous; surveillance; video technologies","10","81100056841, Joe Tullio, Motorola, Inc., Schaumburg, IL, USA; 81100080130, Elaine Huang, University of Calgary, Calgary, AB, Canada; 81100275591, David Wheatley, Motorola, Inc., Schaumburg, IL, USA; 81542118956, Harry Zhang, Motorola, Inc., Schaumburg, IL, USA; 81460641651, Claudia Guerrero, Motorola, Inc., Schaumburg, IL, USA; 81460657785, Amruta Tamdoo, University of Illinois, Chicago, Chicago, IL, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753552","ToolClips: an investigation of contextual video assistance for functionality understanding","20 ","8","105","516","balloon help; documentation; graphical user interfaces; human factors; toolclips; understanding","10","81100477897, Tovi Grossman; 81100585120, George Fitzmaurice; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753554","Prefab: implementing advanced behaviors using pixel-based reverse engineering of interface structure","29 ","20","240","931","human factors; prefab; user interfaces","10","81350581254, Morgan Dixon, University of Washington, Seattle, WA, USA; 81100142271, James Fogarty, University of Washington, Seattle, WA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753555","GUI testing using computer vision","15 ","18","205","849","algorithms; graphical user interfaces; gui testing; test by demonstration","10","81443594559, Tsung-Hsiang Chang, MIT, Cambridge, MA, USA; 81100102003, Tom Yeh, University of Maryland, College Park, MD, USA; 81100162232, Robert C. Miller, MIT, Cambridge, MA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753556","Faster progress bars: manipulating perceived duration with visual augmentations","8 ","5","111","724","design; human factors; perceived performance; perception","4","81350573130, Chris Harrison, Carnegie Mellon University, Pittsburgh, PA, USA; 81416604320, Zhiquan Yeo, Carnegie Mellon University, Pittsburgh, PA, USA; 81328488846, Scott E. Hudson, Carnegie Mellon University, Pittsburgh, PA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753557","Evaluation of progressive image loading schemes","2 ","1","49","340","downloading; human factors; web browsing","4","81350573130, Chris Harrison, Carnegie Mellon University, Pittsburgh, PA, USA; 81100327371, Anind K. Dey, Carnegie Mellon University, Pittsburgh, PA, USA; 81328488846, Scott E. Hudson, Carnegie Mellon University, Pittsburgh, PA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753559","Friends only: examining a privacy-enhancing behavior in facebook","29 ","125","587","2,267","asynchronous interaction; communication; management; security; social networking; web-based interaction","10","81314495214, Fred Stutzman, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; 81413606093, Jacob Kramer-Duffield, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753560","Moving beyond untagging: photo privacy in a tagged world","19 ","43","231","1,009","design; human factors; photo sharing; social network sites","10","81361607803, Andrew Besmer, University of North Carolina at Charlotte, Charlotte, NC, USA; 81460657300, Heather Richter Lipford, University of North Carolina at Charlotte, Charlotte, NC, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753561","Standardizing privacy notices: an online study of the nutrition label approach","9 ","9","80","453","design; information design; policy; privacy; standardization","10","81384615723, Patrick Gage Kelley, Carnegie Mellon University, Pittsburgh, PA, USA; 81460657430, Lucian Cesca, Carnegie Mellon University, Pittsburgh, PA, USA; 81438596372, Joanna Bresee, Carnegie Mellon University, Pittsburgh, PA, USA; 81100472223, Lorrie Faith Cranor, Carnegie Mellon University, Pittsburgh, PA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753563","Family story play: reading with young children (and elmo) over a distance","32 ","22","244","1,054","agent; design; family communication; human factors; reading; video conferencing","10","81100381813, Hayes Raffle, Nokia Research Center , Palo Alto, CA, USA; 81405596165, Rafael Ballagas, Nokia Research Center , Palo Alto, CA, USA; 81100571217, Glenda Revelle, Nokia Research Center, Palo Alto, CA, USA; 81453611877, Hiroshi Horii, MIT Media Lab, Cambridge, MA, USA; 81377593653, Sean Follmer, Nokia Research Center, Palo Alto, CA, USA; 81435605993, Janet Go, Nokia Research Center, Palo Alto, CA, USA; 81435608441, Emily Reardon, Nokia Research Center, Palo Alto, CA, USA; 81460649538, Koichi Mori, Nokia Research Center, Palo Alto, CA, USA; 81100005698, Joseph Kaye; 81100130531, Mirjana Spasojevic; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753564","Designing with mobile digital storytelling in rural Africa","22 ","24","271","1,149","cross-cultural; dialogical approach to design; experimentation; ict4d; mobile devices; rural","10","81100334279, Nicola J. Bidwell, James Cook University, Cairns, Australia; 81442618424, Thomas Reitmaier, University of Cape Town, Cape Town, South Africa; 81452608565, Gary Marsden, University of Cape Town, Cape Town, South Africa; 81375599149, Susan Hansen, University of Technology Sydney, Sydney, Australia; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753565","Let's play chinese characters: mobile learning approaches via culturally inspired group games","6 ","19","158","895","chinese education; design; graphical user interfaces; ict4d; mobile games; user-centered design","10","81100106876, Feng Tian, Institute of Software, Chinese Academy of Sciences, Beijing, China; 81460649498, Fei Lv, Institute of Software, Chinese Academy of Sciences, Beijing, China; 81100233343, Jingtao Wang, University of California, Berkeley, Berkeley, CA, USA; 81100220294, Hongan Wang, Institute of Software, Chinese Academy of Sciences, Beijing, China; 81460648823, Wencan Luo, Institute of Software, Chinese Academy of Sciences, Beijing, China; 81100222950, Matthew Kam, Carnegie Mellon University, Pittsburgh, PA, USA; 81100609586, Vidya Setlur, Nokia Research Palo Alto, Palo Alto, CA, USA; 81100172122, Guozhong Dai, Institute of Software, Chinese Academy of Sciences, Beijing, China; 81100415489, John Canny, University of California, Berkeley, Berkeley, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753567","Expressive robots in education: varying the degree of social supportive behavior of a robotic tutor","9 ","7","87","478","education; human-robot interaction; social interaction","10","81414620233, Martin Saerbeck, Philips Research, Eindhoven, Netherlands; 81460654748, Tom Schut, Philips Research, Eindhoven, Netherlands; 81100461702, Christoph Bartneck, Eindhoven University of Technology, Eindhoven, Netherlands; 81309509718, Maddy D. Janse, Philips Research, Eindhoven, Netherlands; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753568","Exploring affective technologies for the classroom with the subtle stone","8 ","7","68","465","affect; classroom; design; emotional communication; subtle stone","10","81448600301, Madeline Balaam, University of Sussex, Brighton, United Kingdom; 81336489057, Geraldine Fitzpatrick, Vienna University of Technology, Vienna, Austria; 81100090405, Judith Good, University of Sussex, Brighton, United Kingdom; 81452612610, Rosemary Luckin; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753569","vSked: evaluation of a system to support classroom activities for children with autism","27 ","19","96","533","assistive technologies for persons with disabilities; autism; design; human factors","10","81430663071, Sen H. Hirano, University of California, Irvine, Irvine, CA, USA; 81460657929, Michael T. Yeganyan, University of California, Irvine, Irvine, CA, USA; 81443596216, Gabriela Marcu, Carnegie Mellon University, Pittsburgh, PA, USA; 81100511688, David H. Nguyen, University of California, Irvine, Irvine, CA, USA; 81460647791, Lou Anne Boyd, University of California, Irvine, Irvine, CA, USA; 81100592620, Gillian R. Hayes; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753571","Comparing user performance with single-finger, whole-hand, and hybrid pointing devices","1 ","5","53","395","design; finger; human factors; mouse; user interfaces","4","81100130420, Xiang Cao, Microsoft Research Cambridge, Cambridge, United Kingdom; 81100599166, Nicolas Villar, Microsoft Research Cambridge, Cambridge, United Kingdom; 81328488768, Shahram Izadi, Microsoft Research Cambridge, Cambridge, United Kingdom; "
